,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
10,79.0,205,87.0,26.5,8,5,11,12,12,15,11,14,11,6,14,9,7,12,10,10.488,4.4248514962453775,9.387379982814661,0.49,0.3483393731086787,1.1538087944110287,0.302,4.077558187320208,8.235663316770651,0.495,1.7709866626816606,3.299286434789106,0.537,2.25426831546307,7.85265096697803,10.106919282441101,1.3410542832592374,1.1345875542691752,0.8356795158531773,1.1538087944110287,2.4017892382581243,4.435,4.271,7.990884297829418,0.0,2.60156162438824,0.02510554040422909,0.16004782007696045,0.157,3.9426159076474767,7.483543168827288,0.527,0.08054694213023499,0.5889341353158739,0.137,53.534,53.207,6.989606630706486,3.4290224970398637,7.555847914748061,0.463,0.13471911590580188,0.5662412840415735,0.238,3.2932508880410474,6.989606630706486,0.471,0.5409814498092357,0.9440863044336273,0.573,2.593342981186686,5.424549401394554,0.478,0.1610314432311538,0.6220234179713197,0.259,0.9,2.8,3.7,5.6,7.9,13.5,0.506,0.123,0.351,8.4,28.5,18.5,7.7,2.0,2.6,9.6,19.0
11,79.5,220,84.25,27.5,11,15,12,7,14,15,13,13,4,5,6,15,11,18,11,14.703,5.444648125840185,11.020304125421184,0.528,0.7557394507585677,2.1117687110459333,0.358,4.688908675081619,8.910490755774369,0.526,2.732589605265455,3.554810663593987,0.769,2.1322997957366576,8.052134925186381,10.18443472092304,0.3324080378498228,1.3264515232087308,0.6870688007229376,1.2660835559280015,2.1225170741879986,8.068,6.762,7.7323975628066135,0.0,2.577139964035685,0.0,0.020531084690724354,0.0,3.867665287452644,7.000122208837445,0.553,0.8212433876289741,1.8898374622461982,0.435,57.279,57.543,5.462488921328399,2.6081365239907552,6.459030637957702,0.423,0.24329631753645106,0.7970387362494135,0.305,2.3667865769945955,5.662965086978434,0.418,0.17614653389639054,0.3542394383330727,0.497,1.8578106807083399,4.512660097666093,0.412,0.32990980657942764,0.7970387362494135,0.414,1.4,3.8,5.2,3.5,10.9,14.4,0.571,0.192,0.323,8.2,31.4,19.8,1.9,2.4,2.4,9.1,22.2
12,78.5,220,84.0,33.0,16,9,5,13,10,11,8,16,8,10,10,15,10,7,11,12.161,5.3032389991704765,8.81532496093524,0.61,0.14692208268225398,0.44292686690973626,0.332,5.1563169164882225,8.372398094025504,0.616,2.3831626058606785,3.53585276925748,0.674,1.7414588035573046,6.103662644109553,7.845121447666858,0.8113123830468585,1.2491868275689515,0.4666936120253286,1.424928140131566,2.6223223049829665,10.431,4.397,9.478634951868354,0.0,2.799081736983236,0.049694233848409444,0.049694233848409444,1.0,4.688542932654282,7.293168971969829,0.643,0.41699944055404436,1.0327758165017265,0.404,51.837,51.957,8.96418191966434,4.338202744577247,8.694728333044633,0.516,0.29424331658871766,0.7350693842985547,0.4,4.041803799295572,7.963970206131994,0.508,0.21987412668167908,0.41603633774082416,0.528,3.355236060588564,6.540177454433474,0.513,0.4656157976788499,1.007756413957696,0.462,1.6,0.4,1.9,3.1,3.3,6.4,0.633,0.05,0.401,7.7,24.1,16.4,4.5,2.2,1.6,12.1,19.0
13,75.0,200,79.0,37.0,12,13,15,12,5,13,7,14,13,14,16,8,9,13,11,15.046,5.303373756732644,10.222780292766744,0.544,0.5190496646069458,1.4220665499124343,0.365,4.783398869907148,8.800713742854311,0.544,2.798797211115884,3.633347652248621,0.77,1.4905329940851866,5.52112676056338,7.011659754648567,1.1519016620956284,0.7980886505271249,1.1639182664193943,0.9687076628225886,2.7600955674736443,3.609,5.628,8.305719855929683,0.135082443908403,3.0476819879060235,0.31642599874434135,0.4949938869246275,0.639,3.836896540329776,7.04279152760797,0.545,0.6319267752701319,1.2638535505402637,0.5,60.526,59.853,7.987435884583898,3.8351294003642264,8.695704475966119,0.459,0.3190483350876314,1.028252552085944,0.31,3.5132741884283165,7.670258800728453,0.458,0.4107396454647219,0.617512906621222,0.665,2.7610311930897367,6.298631647536465,0.438,0.34243897548995034,0.7531786209546724,0.455,2.2,0.7,2.9,6.3,5.9,12.2,0.589,0.139,0.355,5.5,21.0,13.1,6.8,1.4,3.7,7.6,20.6
14,79.0,220,83.25,31.5,10,10,17,11,7,12,6,16,14,5,10,15,12,9,11,12.095,4.812867731336442,9.651409795980745,0.532,0.6365095132574311,1.731947734392909,0.368,4.177427981966837,7.921601589363492,0.527,2.675479483456866,3.641476274165203,0.735,2.3171085810346144,6.526311779830492,8.843420360865107,1.0708336517154426,1.194552899723836,0.6858013522521664,1.4773439290899366,2.489362917817351,11.976,5.554,7.944066631007871,0.0,3.0819897608313593,0.052418430503553146,0.07595323603576068,0.69,3.9238939405516926,7.208069076182473,0.544,0.20218537479941928,0.6365095132574311,0.318,52.348,52.505,7.340100942767356,3.5804590039043904,7.567279306732692,0.485,0.17704980478049712,0.6847347871631273,0.259,3.4044757642129326,6.881477954480526,0.495,0.3786306066088944,0.6868679173412057,0.551,2.793333968193506,5.332825445195696,0.524,0.2293114941434149,0.8628511570326637,0.266,1.5,1.5,3.0,2.5,5.4,7.9,0.575,0.179,0.377,8.7,24.7,16.7,5.9,2.1,2.2,11.6,20.2
15,77.0,185,80.25,32.0,8,12,10,12,14,13,4,8,10,7,14,14,12,16,12,16.652,5.7289342511274635,11.889353466376965,0.512,0.7136884003724735,1.7831985247128852,0.4,5.018313279409886,10.10717741788238,0.497,4.850627179608903,5.849586444886706,0.829,2.5214263543245274,8.298637919731956,10.820064274056483,0.9048914531943254,0.7352319906766699,1.2328647388739167,2.1880991071591596,3.0602374535654455,-5.418,7.046,8.321933940732896,0.09509028830177657,4.089904873194691,0.4049005824462744,0.5950811590498275,0.68,3.734083149226753,7.610290492797022,0.491,0.8558125947159889,1.90282824225383,0.45,54.769,54.916,7.0198849151431295,3.3192512200451603,8.347585403161192,0.42,0.38036273581469887,1.1859567339208976,0.321,2.941947701944789,7.162648408478405,0.411,0.49763274819724673,0.7576662539150704,0.657,2.109840483647753,5.5504406730278975,0.38,0.3314152523854615,0.8535217422973269,0.388,1.9,3.4,5.3,-5.5,2.8,-2.8,0.589,0.15,0.492,10.4,30.0,20.8,7.0,1.3,4.0,13.1,26.7
16,79.0,195,86.25,32.0,12,13,11,12,8,5,12,13,7,14,9,10,8,13,11,13.422,5.446483652066626,9.858729179518816,0.57,0.33682911782850095,0.9122455274521901,0.369,5.109654534238124,8.95080197409007,0.571,3.259253547193091,3.886489821098088,0.839,1.5599938309685382,7.120323285446355,8.680317116414892,0.5279148673658236,1.53970494402444,0.7947562791237263,1.0061690314620606,2.9115798836017714,9.622,4.577,9.21098087600247,0.14466378778531774,2.8079888957433687,0.09608266502159162,0.19108574953732266,0.503,4.5104873534855034,7.410240592227021,0.609,0.504164096236891,1.3451573103022827,0.375,51.872,51.719,9.553316962818307,4.5963765734062925,9.094220692588797,0.525,0.3616465902279627,0.9149442177923007,0.395,4.234729983178329,8.181442023240974,0.518,0.28910071733792225,0.48183452889653705,0.6,3.729074421392525,7.0997505752238075,0.525,0.21655484444788184,0.603105241787351,0.359,2.2,0.9,3.0,6.6,6.1,12.8,0.626,0.093,0.394,6.4,27.1,17.1,3.0,2.7,2.5,8.0,20.3
17,79.0,260,85.0,28.5,13,13,11,13,12,12,7,12,11,6,6,6,9,9,11,11.261,4.799535468886094,8.878273492693314,0.557,0.2839833543017517,1.0849898383818832,0.262,4.513384302719443,7.7954514661763294,0.579,2.3228104132391367,3.2528017032807512,0.714,2.117952192006194,7.268142705211253,9.386094897217447,0.9560050324204008,1.0579522382287538,0.5934061684230881,1.341875544372399,2.397447549067002,4.12,4.984,7.43125907287332,0.23303977547662832,2.578612213297203,0.05202748475757284,0.0769573212039098,0.676,3.663602051679087,6.374450788735122,0.575,0.8020903900125811,1.3407916384399499,0.598,51.665,51.715,7.784665957652519,3.6860485352412256,8.121434786812337,0.479,0.4114860291984918,1.1597408875568016,0.355,3.2723967900995836,6.9606110412839595,0.47,0.25663733926326987,0.5425118437590641,0.473,2.6291791549840466,5.362312675239292,0.49,0.3854974378806923,1.0547036643140288,0.366,1.4,1.9,3.3,3.4,5.2,8.6,0.592,0.122,0.366,8.3,27.2,18.0,5.5,1.9,2.0,11.5,18.6
18,80.5,225,88.0,27.0,8,7,13,7,6,15,3,12,10,12,9,12,8,14,10,6.977,4.420700370503168,9.63953627345524,0.533,1.433966774232102,4.020795984223736,0.357,2.9867335962710646,5.613720568901637,0.532,1.398828731923031,2.2304290665710527,0.627,1.231504720927453,6.165444026957716,7.396948747885169,1.278355444006215,0.8767221327607803,1.1556032683246855,1.0357356280626269,2.4648416532474506,3.048,10.639,4.38388908808414,0.0,1.8321979204015775,0.08198876538783315,0.16063105055575475,0.51,2.1116290187641926,3.7848691287199716,0.558,0.7947890522289948,1.671566869845823,0.475,33.468,33.534,7.912208504801099,3.7757499850897602,8.23116836643407,0.48,0.3573686407824895,1.073775869267013,0.333,3.418381344307271,7.1590624440866,0.477,0.43752609292061795,0.7948947337031074,0.55,2.6251565575237077,5.527524303691776,0.475,0.3590385877020338,0.8333035128526273,0.431,0.9,1.0,1.9,4.3,5.4,9.7,0.55,0.417,0.231,4.8,22.6,14.0,7.5,1.6,3.9,8.9,18.9
19,78.0,200,82.0,35.0,16,7,9,6,14,15,15,10,14,15,14,8,13,14,12,13.158,5.236336119423521,9.238950228734566,0.567,0.0,0.029855880026141098,0.0,5.236336119423521,9.208131255804355,0.569,2.197778007085612,3.941939256354694,0.558,2.3172015271901767,8.724307470919774,11.04150899810995,1.024730849929488,0.9296078666506776,1.228924331454611,1.3839645031472503,2.6094255905983936,3.563,3.788,9.450830667629761,0.18009837306091567,2.949953565163554,0.20995425308705673,0.45169057200839274,0.465,4.515942627179858,7.583393526639838,0.596,0.5133285178688132,1.1720840642520554,0.438,58.146,58.373,5.994963424871088,2.8770835831634494,6.925530639165369,0.433,0.23887756325698528,0.8106487588439862,0.295,2.6372466722628616,6.116800575608587,0.431,0.44897469720590005,0.5708118479433986,0.787,1.917735939561099,4.707518887156734,0.407,0.2695766878522605,0.8384698405084543,0.322,1.5,4.0,5.5,3.3,8.0,11.4,0.577,0.003,0.427,8.6,34.0,21.0,6.4,1.7,4.2,11.2,19.6
20,80.5,235,83.25,29.0,14,12,12,3,15,11,8,9,10,5,9,9,11,6,11,12.632,5.002632773490694,9.015923740354065,0.577,0.40265093054925105,1.2587925556059918,0.32,4.604049024058103,7.758147980027236,0.593,2.434207898320472,3.2110394916023606,0.758,2.167807535179301,7.727842435094003,9.895649970273304,0.7503949160236042,0.5381762373705078,0.6466300038368078,1.2842124375851112,2.9077887197851395,2.712,6.362,7.815088515660463,0.16065365410803453,2.5958783477076715,0.07931003177485249,0.1067635043123014,0.743,3.7997639582387652,6.4474988651838405,0.589,0.6954879709487064,1.203885610531094,0.578,55.075,54.733,8.91264867630132,4.280854329198108,8.805218058575266,0.506,0.3488937204246068,1.1305793579741656,0.309,3.9288911625527567,7.675661849341349,0.512,0.37754188515155396,0.7274587543164088,0.519,3.257705588949994,6.033508121243127,0.54,0.2946668371914567,0.9146949737818136,0.322,1.7,1.6,3.3,1.7,1.4,3.2,0.616,0.14,0.356,8.2,30.6,19.1,4.5,1.0,2.0,11.0,18.9
21,78.5,225,86.25,29.0,11,15,10,14,8,15,14,15,11,11,11,9,7,17,13,14.399,5.1561478823604805,9.307618376369579,0.568,0.26911001473697704,0.9625168193759212,0.28,4.886140834241045,8.3442045236112,0.586,2.3331838277695907,2.9153584929839176,0.8,1.4801050810533736,6.462539463773458,7.942644544826831,1.2092009995514836,1.188224170259139,1.524768025128608,1.1894662651374384,2.242728248850142,11.651,5.678,7.849042096495164,0.0,2.1986288204011024,0.04485166912282951,0.11302620618953034,0.397,3.8805664125072084,6.5268148907541494,0.595,0.9643108861408343,1.7043634266675212,0.566,62.428,62.399,6.799083318642927,3.3430022917033932,8.077949967146909,0.421,0.1121812849564897,0.5393676180708025,0.208,3.2299235564672517,7.539479799355759,0.428,0.15615634865943365,0.31500504815782304,0.496,2.9167134088687323,6.912162053879069,0.422,0.15705379893908555,0.3141075978781711,0.5,1.7,2.2,3.8,6.1,9.0,15.1,0.61,0.103,0.313,6.0,25.4,15.9,6.6,2.1,5.1,10.1,19.2
22,79.5,235,81.0,30.5,10,8,13,7,15,6,12,10,7,16,15,4,11,15,11,10.378,4.088439671509792,7.70385344283007,0.548,0.2708780795957044,0.6286797220467467,0.431,3.8155401137081495,7.074162981680353,0.539,2.043714466203411,3.0766898294377767,0.664,2.8987997473152247,8.239187311668863,11.137987058984086,0.8065698041692989,0.5385684126955487,1.2115263167391424,1.3038534428300697,3.1667418487576913,3.221,4.967,6.916487681617182,0.0,2.4480101073910303,0.2011370814908402,0.5154769425142136,0.39,3.2555906506632977,5.905748578648137,0.551,0.3598231206569804,0.6519267214150348,0.552,55.405,55.421,8.758557225600404,4.331787589541871,9.474964363688855,0.462,0.09094025730318833,0.5173490193248048,0.176,4.242868226845419,8.95862579166742,0.474,0.2899983760668339,0.4941087313473233,0.587,3.773010230778947,7.859259125602209,0.48,0.17985961999963915,0.6042474874145181,0.298,1.1,2.4,3.6,2.5,3.0,5.5,0.579,0.082,0.399,10.9,32.0,21.3,4.1,1.0,3.8,12.6,16.3
23,80.0,240,86.0,30.0,15,14,17,9,15,17,12,6,10,6,14,8,10,15,12,13.738,5.820050554638701,10.00463765693873,0.619,0.7393511458355095,2.0004595876245586,0.37,5.0795295493952235,8.00417806931417,0.635,3.6944160103616124,4.12492427249368,0.896,2.4625540537717523,8.68631358154169,11.148867635313442,0.4948505295702856,1.051284740429995,1.173445201887782,1.3570369132423907,2.7814997378080757,8.447,5.908,9.112034928659467,0.062002548622281654,3.2966638116526354,0.12283523783659572,0.18483778645887738,0.665,4.4325972967891545,6.588648185673401,0.673,0.5229271553615075,1.2330318159978275,0.424,47.869,47.675,5.996434189826955,2.9048348190875726,7.606837965390666,0.394,0.18558993183009967,0.681279496591505,0.272,2.719244887257473,6.923209229155743,0.393,0.18558993183009967,0.339465128474043,0.547,2.2564446775039335,5.592364971158889,0.403,0.2760356581017305,0.9855060304142633,0.28,3.1,4.3,7.4,2.2,9.9,12.1,0.68,0.2,0.412,9.7,34.2,21.9,3.1,1.9,4.0,10.3,21.4
24,79.5,210,87.0,32.0,7,7,13,12,12,11,7,16,8,11,8,7,13,5,10,9.189,3.7395863676085064,7.7432274978153215,0.519,0.5586950189338772,1.7484707253131375,0.32,3.1788523157588116,5.995776288960093,0.53,1.3345470434022721,2.4264491698223134,0.55,2.353043984852899,7.190352091159079,9.543396076011978,1.4813574133411014,0.7659375617822032,1.0306439727529253,1.9177104573259542,1.98882079117166,3.213,6.908,5.339207690066997,0.14477133702301195,2.1868628022138075,0.09787357995921936,0.29056219050393245,0.337,2.572240023303234,4.536848237692981,0.567,0.5097582289542675,1.1653073113894556,0.437,54.928,55.639,6.853178525854168,3.258002480274628,6.590485091392728,0.52,0.33516058879562893,0.7900932798935999,0.424,2.924854867988282,5.799385323244486,0.504,0.16808353852513527,0.26470641097072195,0.635,2.397455022556121,4.5775085821096715,0.524,0.36032279516166715,0.958176818418735,0.376,-0.3,1.8,1.5,-1.6,0.7,-0.9,0.532,0.226,0.313,9.0,28.3,18.6,7.8,1.4,3.5,17.9,16.9
25,73.0,175,78.0,29.0,8,16,12,17,11,10,13,12,11,19,15,6,12,13,12,14.594,4.802679177922059,10.321027439457847,0.502,0.7590161603715465,2.3584348293129866,0.322,4.043663017550511,7.9617079759253135,0.508,2.548631186515647,2.94760121953146,0.865,2.485822156927792,5.865586378238096,8.351408535165888,1.0323681342116489,0.7399553748041714,0.08507271374994067,1.0757152109694643,2.553953760701344,0.596,7.647,6.234901979369067,0.20965831003269988,2.548631186515647,0.6749759095145571,0.9058654408163912,0.745,2.444244348609071,4.802679177922059,0.509,0.9253273936464308,2.254932625625958,0.41,63.303,63.193,7.7221211210102405,3.6926874812083623,7.11066099093254,0.543,0.3394046808982008,1.41256151788964,0.24,3.353282800310161,5.6980994730429,0.588,0.48473723355434944,0.5893057775386515,0.823,2.6168721219122375,4.2403430759736045,0.617,0.25344579304669823,0.8657920972259586,0.293,1.9,0.3,2.2,4.4,3.0,7.3,0.556,0.229,0.286,8.6,23.8,15.5,6.0,1.3,0.3,8.5,20.1
26,79.5,210,87.25,31.5,18,13,10,10,8,12,11,9,10,8,10,8,9,15,12,12.121,5.005142374702587,8.936833218205543,0.563,0.053726302862844424,0.18266942973367106,0.294,4.953565123954257,8.752014736357356,0.566,2.962468339857242,3.931690843502955,0.753,1.8331414536802517,5.830809579416889,7.66395103309714,0.8918566275232175,0.6796714972146181,0.9144476137603615,1.284058638421982,2.4592530198901166,7.706,5.016,8.439327653695603,0.31376160871901143,2.855015734131553,0.053726302862844424,0.1042290275539182,0.515,4.168086576099471,7.049965461662446,0.591,0.7349758231637119,1.5967457210837364,0.46,52.116,52.237,8.57629649482168,4.133774910504049,8.62882631085246,0.497,0.31303482206099126,1.0173631716982214,0.308,3.818596014319352,7.610391102092387,0.502,0.4695522330914869,0.8361889082451136,0.562,3.058521737465781,5.909068284932135,0.518,0.28623389551467354,0.8640618718532841,0.331,1.7,0.4,2.1,4.0,2.1,6.1,0.611,0.02,0.44,7.5,21.8,15.0,5.1,1.2,3.0,10.7,19.4
27,78.0,210,86.0,30.0,11,10,10,11,14,8,7,8,10,5,9,11,10,12,10,10.805,5.372363865281714,10.717028643374253,0.521,0.42933585143216874,1.2300912810827824,0.349,4.945546112684923,9.48819641170916,0.521,2.4261882278879447,3.3805476864966955,0.718,2.640226628895184,7.941955835962145,10.582182464857329,0.5237645577588921,1.5697160883280756,0.4618296529968454,1.596474661630469,2.7671924290220824,1.293,5.596,9.153289266603712,0.0,2.7006610009442875,0.02895813660686182,0.06043437204910294,0.479,4.484734025810512,8.56783128737803,0.523,0.3701605288007554,0.8611898016997168,0.43,44.478,44.38,8.001261829652998,3.8170347003154577,7.3854889589905355,0.542,0.37097791798107255,0.9854889589905363,0.376,3.4485804416403787,6.401261829652998,0.539,0.2170347003154574,0.36971608832807573,0.587,2.923659305993691,5.356466876971609,0.546,0.3091482649842271,0.6776025236593062,0.456,1.0,1.9,2.9,1.3,4.8,6.1,0.557,0.115,0.315,10.9,31.8,21.5,3.4,2.8,1.5,11.6,22.6
28,78.5,205,82.25,31.5,11,18,9,5,7,14,8,16,7,11,14,12,10,9,11,14.81,5.291368236995192,10.28992232422072,0.552,0.7852315141733078,2.0393422778170076,0.385,4.505195198224554,8.248696997209052,0.546,2.5778943474898286,2.9375567436699286,0.878,1.7032179965701606,5.780772656236873,7.483990652807034,0.581862201150005,1.2318136752424005,1.3447377707573647,1.0752210901509802,2.643364869179452,2.451,7.338,6.771444903998118,0.09132788594102023,2.4225427889303606,0.2692760348364101,0.49241736440364503,0.547,3.1164464171626487,5.7376508961296615,0.543,1.1194727462254954,2.0176872120784153,0.555,59.478,59.509,7.639315061587324,3.6973230939857835,8.156883832697575,0.468,0.24655094187433838,0.6718983683140365,0.367,3.4507721521114454,7.483103396124957,0.461,0.38300089062158665,0.6493135492110438,0.59,2.6885345073854383,6.275756608244132,0.428,0.38111882236300393,0.5617973751869465,0.678,1.7,1.0,2.7,5.7,7.6,13.2,0.602,0.198,0.285,6.3,22.5,14.2,3.3,2.2,4.3,8.5,20.2
29,76.0,205,80.0,34.0,15,9,10,15,9,12,10,14,9,15,12,13,18,13,12,14.684,5.121802452231282,9.605775813779797,0.533,0.0,0.019169726769154165,0.0,5.121802452231282,9.585734735793864,0.534,2.551316362731064,3.9315366901101636,0.649,2.1897056077674737,6.18119165465823,8.370897262425704,1.0630484844712766,0.7271474218407369,1.5192030574525406,1.147569552498911,2.589311446651213,-7.415,4.024,9.434119624074189,0.0845210680276343,3.039273044127716,0.38252318416630365,0.5533080226551317,0.691,4.334972303479181,8.097466857534076,0.535,0.40430696458579696,0.9349598556046556,0.432,64.268,63.844,7.937221978572771,3.849758787043419,8.235448906710106,0.482,0.23419585239020113,0.7499530104630036,0.312,3.615562934653217,7.487250172294969,0.483,0.2350729904141345,0.3850635925067352,0.61,3.2304993421464823,6.631163460936032,0.487,0.1491134640686674,0.47102311885220227,0.317,1.8,1.0,2.8,6.0,4.2,10.2,0.564,0.002,0.409,8.4,24.7,16.4,7.0,1.3,4.8,9.2,20.3
30,74.5,185,76.0,29.0,10,8,15,9,13,13,11,18,9,9,9,6,12,10,10,7.807,3.3254156769596204,6.965529227738833,0.506,0.39580557325763277,0.9484193654288088,0.417,2.92852866770948,6.0138655543325035,0.487,1.398296738311801,2.187745012842053,0.639,1.7681478477492616,6.251062186172268,8.01921003392153,1.1874167197728984,1.4513711857860179,0.23684820393974512,1.1874167197728984,2.5847817690227894,4.342,6.468,5.167101172199371,0.23791591835158254,2.00390089411583,0.15788965490605028,0.3438966456172875,0.459,2.4267423671861423,4.958384025645482,0.489,0.34173377363227314,0.7115848830697334,0.48,51.783,51.78,7.544534569331789,3.667361915797606,7.01784472769409,0.538,0.20981073773657782,1.028505214368482,0.204,3.455388180764774,5.986095017381229,0.577,0.31579760525299344,0.39474700656624184,0.8,2.8486674391657014,4.723986095017382,0.603,0.2898416376979529,0.8716879103901122,0.333,-0.1,0.8,0.7,5.3,6.2,11.6,0.532,0.136,0.314,6.7,25.1,15.6,6.5,2.6,0.8,13.0,14.6
31,78.5,215,82.0,29.5,10,6,10,13,11,11,11,15,9,8,7,8,5,10,11,12.286,4.913670805950143,10.574870143168322,0.477,0.26690000558524013,1.1906242436654069,0.224,4.645728222218086,9.383203321356097,0.495,2.710703181725095,4.170312587269376,0.65,1.9683875411911453,6.634552929471175,8.60294047066232,1.042578146817344,1.2615217105633671,0.9902945427922432,1.48775901550835,2.6134524770504424,-5.485,5.343,8.520991193938155,0.0,3.0985422523411463,0.05838437622177128,0.08861914247947426,0.659,4.1995047753802615,8.311432986427867,0.505,0.3867964924692347,0.9821086143019381,0.394,53.713,53.269,9.132365916386643,4.4447614935515976,8.11158459892245,0.563,0.2396891250070398,0.6318121233738198,0.379,4.2040211004524215,7.479772475548632,0.562,0.4215585049465919,0.6286583190974112,0.671,3.5438247385909256,6.337044059396647,0.559,0.23863785691490363,0.5098650246860276,0.468,0.8,0.3,1.1,3.0,1.7,4.7,0.516,0.113,0.394,7.4,25.5,16.4,6.8,2.2,3.1,10.7,22.5
32,82.5,230,85.0,24.0,19,16,14,6,10,16,10,15,9,9,7,10,12,11,12,17.304,7.719156198527516,13.983608184001111,0.581,0.8012541922168642,2.2226191184933817,0.36,6.914568077632912,11.762100375066977,0.588,2.9938679526105854,4.075172153757616,0.735,1.6358476712111292,5.5890540780666935,7.224901749277823,0.618999424500407,1.5047878536594999,0.6755513435605837,1.6991923160881905,3.1024501964500777,3.251,6.547,11.42203964993749,0.18336607727570403,2.778273898116727,0.09335000297672207,0.09335000297672207,1.0,5.587664463892362,9.352781250620152,0.597,1.2046595622234133,2.314857811910858,0.52,50.391,50.649,5.529349049339573,2.6425003455152125,6.172836581176332,0.448,0.24545400698927916,0.9840273253173806,0.249,2.3959406898458013,5.189914904539083,0.462,0.09176884045094673,0.18353768090189346,0.5,2.059823491085708,4.1163300361310196,0.5,0.24545400698927916,0.8922584848664339,0.275,2.3,1.7,4.1,-0.2,8.9,8.6,0.609,0.159,0.291,6.9,21.5,14.6,4.2,2.7,2.5,9.7,28.6
33,82.0,270,83.0,31.0,5,14,11,10,13,9,8,10,8,8,10,10,13,7,9,14.245,5.148142612796625,10.795662498546971,0.502,0.544944286686926,1.5427688935385842,0.353,4.605058204221259,9.255683422175727,0.498,2.403892459190621,3.3115129776316445,0.726,3.0855377870771683,7.1947118172329825,10.280249604310152,0.7699895381856225,0.5677838339325062,1.2905021454250263,1.6320430428934392,2.1932042212687004,0.294,6.125,8.029093807602253,0.09020408841063453,2.721931616267291,0.13577110214384164,0.20458659227154224,0.664,3.880635679768844,7.644099038509442,0.508,0.587721483252794,1.4069977913947425,0.418,60.219,60.361,8.962078163052304,4.299199814449728,8.779311144613244,0.51,0.3608952800649427,0.7691058796242608,0.469,3.9383045343847853,8.00927751362635,0.492,0.4295488808999189,0.7236460628551549,0.594,3.1896091847384906,6.494259538443699,0.491,0.31636321465847156,0.7922996636901312,0.399,1.2,1.2,2.4,0.4,-0.7,-0.3,0.541,0.143,0.307,11.9,27.8,19.9,4.7,1.0,4.4,11.8,22.0
34,78.0,170,80.0,29.5,12,9,11,14,13,12,10,17,11,10,7,13,13,12,12,9.0,4.939654957181735,8.7132549372082,0.579,0.2069258232841485,0.6543330087633886,0.316,4.732729133897586,8.060320075899433,0.587,2.499887648865254,3.479989014555714,0.718,2.3181284797643125,6.009981036031541,8.328109515795854,1.249943824432627,1.783012276674319,0.8929034833815751,0.892018076049235,2.293043217886017,10.509,3.849,8.80273637430405,0.11884253364292316,2.529248745412329,0.14820363018999827,0.17896287419169604,0.828,4.253164556962026,7.1683019998502,0.593,0.3243702094724491,0.7144533493121615,0.454,40.053,40.076,8.977941910370296,4.369497953887613,8.38826230162691,0.535,0.2375486575506538,0.7419902185846893,0.32,4.13194929633696,7.6406827028645585,0.541,0.1481185747080547,0.624613234853778,0.237,3.4807865056392857,6.064477492763749,0.574,0.505838906078451,0.9529893202914465,0.531,2.6,0.2,2.8,10.7,7.6,18.3,0.614,0.075,0.399,9.3,23.8,16.6,6.3,3.2,3.1,8.0,17.7
35,72.0,175,74.0,34.5,12,11,8,11,8,10,12,11,8,5,14,10,9,15,10,11.27,5.23108773963811,10.903896318993002,0.493,0.2817274647012546,0.8776448180199579,0.321,4.949360274936857,10.026251500973045,0.494,2.3175851931597036,3.7934661090638073,0.611,1.848039418657613,5.704208151352694,7.552247570010308,1.0654631278207942,0.8485024114590881,0.12518888037920972,2.3175851931597036,3.8228974767651263,-9.487,6.655,8.461098919299408,0.0,3.0085710736615465,0.12405283425116972,0.37679599188439405,0.329,4.105337253115813,8.209515133948905,0.5,0.7211295598525943,1.4410997474224672,0.5,48.302,48.311,10.308376974188075,5.106083500652026,7.927469934383475,0.65,0.09389166028440729,0.5007555215168389,0.188,5.012191840367619,7.4255552565668275,0.675,0.37672579743743667,0.47177661402165144,0.799,4.574030759040385,6.580530314007161,0.695,0.06143528388979736,0.37556664113762916,0.164,-0.4,-1.6,-2.0,-7.3,-7.5,-14.8,0.52,0.08,0.348,7.0,21.7,14.3,7.8,1.5,0.4,15.6,24.0
