,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
317,77.5,200,80.0,31.0,9,11,5,9,6,3,5,11,13,13,6,8,14,6,10,9.51,3.511,8.512,0.477,1.097,3.34,0.328,2.416,5.171,0.467,1.39,2.098,0.663,0.585,1.681,2.266,5.755,0.903,0.122,3.757,2.512,-8.0,11.583,2.78,2.122,2.05,0.977,1.341,0.729,0.416,0.829,0.502,1.024,2.998,0.342,56.583,56.749,13.121,5.388,11.098,0.591,2.34,5.854,0.4,3.05,5.244,0.582,1.075,1.366,0.787,0.389,0.731,0.532,1.587,3.146,0.504,-0.4,-1.8,-2.2,0.504,0.392,0.246,2.2,6.5,4.4,32.4,1.6,0.4,28.5,20.9
318,72.0,175,78.0,27.0,7,9,5,9,11,8,9,12,16,11,6,7,7,13,10,2.667,0.82,2.795,0.353,0.333,1.411,0.236,0.487,1.385,0.352,0.694,0.951,0.73,0.307,1.156,1.463,1.693,0.23,0.052,1.666,1.206,-4.846,15.252,0.461,0.718,1.002,0.155,0.178,0.871,0.077,0.204,0.377,0.256,1.001,0.256,21.666,21.598,4.999,2.101,4.384,0.57,0.795,1.947,0.408,1.307,2.436,0.537,0.436,0.513,0.85,0.229,0.308,0.744,0.641,1.614,0.397,-2.9,-0.6,-3.6,0.415,0.505,0.34,3.0,11.6,7.3,27.1,1.1,0.4,34.1,20.6
319,73.5,175,77.0,29.0,11,8,10,11,11,6,14,12,11,13,9,7,10,6,10,4.23,1.539,3.537,0.511,0.538,1.614,0.333,0.997,1.923,0.518,0.615,0.949,0.648,0.359,1.155,1.514,2.154,0.461,0.076,2.564,1.462,1.641,12.242,1.281,1.027,1.078,0.359,0.538,0.667,0.284,0.54,0.526,0.358,0.844,0.424,31.558,31.348,6.206,2.615,5.283,0.587,0.974,2.386,0.408,1.643,2.897,0.567,0.59,0.718,0.822,0.336,0.564,0.596,0.719,1.614,0.445,-3.3,-0.6,-3.9,0.535,0.456,0.268,2.6,8.0,5.4,19.8,1.5,0.4,39.3,18.5
320,76.0,215,80.0,27.5,8,6,9,17,14,11,7,6,16,10,10,7,17,7,10,9.05,3.751,8.226,0.47,0.224,0.549,0.408,3.526,7.676,0.459,1.325,2.126,0.623,0.95,2.598,3.548,5.075,0.725,0.075,3.924,2.424,-12.675,8.867,3.699,1.748,2.149,1.199,1.574,0.762,0.65,1.374,0.473,1.676,4.725,0.355,56.802,57.082,12.35,4.875,10.451,0.591,2.599,5.875,0.442,2.275,4.577,0.497,0.798,1.05,0.76,0.199,0.401,0.496,1.274,3.126,0.408,-1.2,-0.7,-1.9,0.494,0.067,0.258,3.7,10.0,6.9,31.6,1.3,0.2,30.0,20.8
321,73.5,190,76.0,30.0,4,16,9,7,9,9,10,7,18,15,16,13,17,11,11,20.934,7.089,14.29,0.573,2.2,5.333,0.413,4.889,8.954,0.546,4.556,5.377,0.847,1.067,2.468,3.535,6.823,1.8,0.11,2.755,2.424,14.066,11.486,6.044,3.756,4.178,2.644,3.733,0.708,0.356,0.577,0.617,1.865,4.646,0.401,59.868,60.056,8.623,3.667,9.266,0.465,1.29,4.378,0.295,2.378,4.888,0.486,0.955,1.223,0.781,0.267,0.555,0.481,1.156,3.111,0.372,5.2,1.9,7.1,0.628,0.373,0.376,3.9,8.9,6.5,37.7,3.0,0.4,14.2,28.9
322,76.5,205,81.0,30.0,16,18,13,17,12,10,20,19,13,9,15,16,19,15,15,20.441,7.187,14.0,0.596,2.325,5.977,0.389,4.86,8.022,0.606,3.745,4.467,0.838,0.744,2.515,3.259,7.348,2.14,0.163,3.184,2.305,17.046,12.168,5.629,3.418,3.488,2.093,2.629,0.796,0.72,1.116,0.645,2.047,4.279,0.478,62.602,62.699,7.325,2.999,7.628,0.48,1.326,4.0,0.332,1.674,3.628,0.461,0.837,0.953,0.878,0.371,0.651,0.57,0.465,2.021,0.23,4.5,2.5,7.0,0.64,0.427,0.319,2.8,9.4,6.1,39.2,3.4,0.5,16.6,28.0
323,77.0,205,80.0,32.5,7,9,9,11,5,12,8,15,18,13,15,8,15,8,11,9.523,3.358,7.691,0.486,0.761,2.237,0.34,2.596,5.453,0.476,2.047,3.238,0.632,0.57,1.55,2.12,7.711,1.071,0.143,3.143,2.214,2.5,10.515,3.144,1.976,2.738,1.31,2.121,0.618,0.26,0.451,0.576,1.023,2.88,0.355,54.382,54.28,9.928,3.977,8.405,0.591,1.975,4.382,0.451,1.999,4.023,0.497,0.547,0.905,0.604,0.309,0.476,0.649,1.143,2.643,0.432,2.4,-0.5,1.9,0.522,0.291,0.421,2.3,6.5,4.4,41.5,2.0,0.5,25.6,20.3
324,72.5,200,74.0,25.0,6,17,11,14,4,5,8,11,9,16,16,14,17,12,11,27.084,9.667,19.528,0.56,2.555,6.945,0.368,7.111,12.583,0.565,5.195,5.946,0.874,0.888,1.529,2.417,3.777,1.693,0.054,3.5,3.001,0.89,12.265,6.832,3.332,4.389,2.917,4.305,0.678,0.499,0.89,0.561,3.695,7.389,0.5,61.314,61.439,11.222,4.779,10.668,0.526,1.668,5.167,0.323,3.111,5.5,0.566,1.223,1.389,0.88,0.416,0.723,0.575,1.472,3.39,0.434,3.5,-0.3,3.2,0.612,0.356,0.304,3.1,5.5,4.3,27.4,2.8,0.1,13.6,38.0
325,77.0,195,84.25,24.5,6,15,8,13,9,10,13,11,18,16,7,12,13,15,12,12.749,4.431,8.569,0.602,1.455,3.454,0.421,2.978,5.113,0.582,2.435,3.159,0.771,0.818,1.977,2.795,6.569,1.773,0.091,3.522,2.137,14.5,12.102,3.134,3.614,2.293,1.18,1.523,0.775,0.386,0.657,0.588,1.409,2.933,0.48,58.212,58.427,8.59,3.501,8.614,0.499,1.591,4.795,0.332,1.909,3.818,0.5,0.75,0.977,0.768,0.296,0.386,0.767,0.864,2.455,0.352,1.8,1.3,3.1,0.64,0.403,0.369,3.2,7.9,5.5,32.0,3.0,0.3,26.1,20.6
326,76.0,225,79.0,26.5,7,11,16,9,6,12,8,11,15,17,14,9,9,13,12,11.135,3.81,10.513,0.437,1.566,4.757,0.329,2.245,5.756,0.39,1.946,2.677,0.727,0.567,1.893,2.46,4.055,0.675,0.081,4.297,2.566,-14.784,13.574,2.487,2.323,2.216,0.866,1.785,0.485,0.379,0.73,0.519,0.999,3.244,0.308,57.179,57.106,11.677,5.055,11.026,0.53,1.567,4.973,0.315,3.487,6.055,0.576,1.163,1.458,0.798,0.432,0.621,0.696,1.892,3.974,0.476,-2.0,-0.6,-2.6,0.476,0.452,0.255,2.1,7.2,4.6,25.8,1.2,0.2,26.9,25.3
327,78.5,205,86.25,28.0,13,10,6,8,4,9,18,13,17,11,10,9,17,8,11,11.816,4.685,9.263,0.51,0.079,0.421,0.188,4.605,8.844,0.521,2.369,3.421,0.692,0.842,1.527,2.369,7.814,1.895,0.236,4.158,1.92,1.683,8.953,4.421,3.474,2.84,1.184,1.554,0.762,0.999,1.606,0.622,2.396,5.685,0.421,64.538,64.511,10.316,4.343,10.526,0.49,1.631,4.974,0.328,2.711,5.554,0.488,0.605,1.026,0.59,0.526,0.734,0.717,1.581,3.79,0.417,1.2,0.5,1.7,0.549,0.045,0.369,2.8,5.2,4.0,39.7,2.9,0.7,27.9,20.8
328,74.5,215,78.25,45.0,4,14,8,16,10,7,10,8,14,15,17,11,15,10,12,13.634,5.051,11.024,0.496,0.828,2.561,0.323,4.22,8.461,0.499,2.708,3.806,0.712,1.048,2.22,3.268,3.78,0.56,0.122,3.368,2.268,-5.196,9.633,5.025,2.195,2.827,1.999,2.61,0.766,0.512,0.978,0.524,1.707,4.878,0.35,45.498,45.6,7.828,3.317,8.097,0.483,1.195,3.807,0.314,2.121,4.291,0.494,0.584,0.928,0.629,0.416,0.731,0.569,1.12,2.637,0.425,1.1,1.3,2.3,0.537,0.232,0.345,5.0,10.9,7.9,34.6,1.2,0.5,21.0,32.2
329,70.0,160,71.0,37.5,8,14,11,14,7,7,16,8,12,15,12,11,14,15,12,10.414,3.877,8.072,0.535,0.877,2.342,0.374,3.0,5.732,0.523,1.781,2.417,0.737,0.488,1.756,2.244,4.05,0.563,0.073,2.951,2.024,-0.34,10.261,3.268,1.78,2.001,1.317,1.803,0.73,0.318,0.488,0.652,1.364,3.438,0.397,50.645,50.139,9.269,3.952,9.245,0.501,1.365,4.146,0.329,2.583,5.097,0.507,0.853,1.074,0.794,0.364,0.56,0.65,1.365,3.465,0.394,-0.2,0.2,0.0,0.57,0.29,0.299,2.3,7.6,5.1,24.0,1.1,0.3,24.4,22.1
330,73.0,175,73.0,29.0,6,9,10,16,6,6,10,7,17,12,9,8,15,10,10,2.215,0.738,1.571,0.568,0.309,0.737,0.419,0.431,0.833,0.517,0.428,0.596,0.718,0.118,0.406,0.524,1.476,0.311,0.047,1.118,0.738,1.619,13.869,0.526,0.382,0.738,0.168,0.19,0.884,0.095,0.118,0.805,0.167,0.524,0.319,16.798,16.922,3.595,1.431,3.143,0.573,0.738,1.643,0.449,0.69,1.5,0.46,0.237,0.334,0.71,0.021,0.142,0.148,0.429,1.024,0.419,-1.3,-1.4,-2.7,0.604,0.469,0.379,1.8,5.0,3.5,22.4,1.8,0.5,37.9,15.8
331,75.5,220,83.25,31.0,11,17,12,8,7,8,14,5,18,15,14,14,7,12,11,14.024,5.115,11.207,0.538,1.838,5.441,0.338,3.279,5.767,0.569,1.953,2.836,0.689,0.651,1.814,2.465,5.675,1.071,0.21,2.837,2.511,9.371,12.82,3.861,3.209,2.093,1.349,1.604,0.841,0.581,1.048,0.554,1.351,3.117,0.433,54.284,53.959,9.371,3.927,8.907,0.526,1.511,3.838,0.394,2.419,5.069,0.477,0.837,0.978,0.856,0.443,0.839,0.528,1.14,3.257,0.35,2.2,0.3,2.5,0.563,0.486,0.253,2.7,7.0,4.9,31.3,2.0,0.7,18.6,25.1
332,74.0,185,79.0,31.5,7,8,7,14,9,5,6,15,9,14,11,7,9,15,10,7.323,2.4,5.323,0.517,0.7,2.224,0.315,1.7,3.1,0.548,1.825,2.476,0.737,0.8,1.7,2.5,3.926,0.525,0.125,3.099,2.002,-1.026,10.899,2.2,2.323,2.049,0.876,1.225,0.715,0.225,0.3,0.75,0.602,1.575,0.382,47.702,47.574,8.525,3.65,8.676,0.491,1.226,4.0,0.306,2.425,4.676,0.519,0.774,0.949,0.816,0.3,0.5,0.6,1.351,3.226,0.419,-1.1,0.4,-0.7,0.571,0.418,0.465,3.5,7.6,5.5,24.3,1.1,0.4,32.6,17.7
333,73.0,175,76.0,28.0,9,14,12,14,5,8,14,10,16,11,15,12,10,10,12,9.31,3.262,6.953,0.557,1.215,3.765,0.323,2.048,3.189,0.642,1.571,2.119,0.741,0.262,0.905,1.167,5.429,1.523,0.119,2.214,1.643,7.143,14.011,2.333,2.499,1.524,0.904,1.141,0.792,0.262,0.452,0.58,0.882,1.595,0.553,43.662,43.898,8.119,3.264,6.951,0.584,1.595,3.571,0.447,1.665,3.381,0.492,0.405,0.525,0.771,0.308,0.499,0.617,0.953,2.356,0.404,2.5,-0.8,1.6,0.59,0.541,0.305,1.4,4.7,3.0,35.5,3.5,0.5,21.9,20.9
334,74.5,200,76.0,29.0,11,11,7,8,8,4,8,14,12,15,7,10,15,8,10,10.05,3.65,10.15,0.416,1.15,4.226,0.272,2.5,5.924,0.422,1.601,2.075,0.772,1.075,1.65,2.725,4.325,0.974,0.124,3.975,2.551,-15.55,10.761,2.999,2.325,1.823,0.75,1.225,0.612,0.752,1.526,0.493,1.0,3.175,0.315,56.015,55.344,11.598,4.749,9.674,0.599,2.099,4.749,0.442,2.65,4.924,0.538,1.05,1.45,0.724,0.249,0.525,0.474,1.351,2.951,0.458,-1.8,-1.2,-3.0,0.454,0.416,0.204,3.9,6.7,5.2,30.0,1.8,0.4,26.4,24.3
335,73.0,180,76.0,30.0,7,10,8,7,6,4,13,13,15,15,7,8,14,9,10,9.511,3.245,8.341,0.458,1.145,3.341,0.343,2.099,5.0,0.42,1.879,2.585,0.727,0.854,1.877,2.731,5.561,1.56,0.05,3.683,2.294,8.316,11.553,2.633,2.903,2.56,1.026,1.464,0.701,0.293,0.705,0.416,0.78,2.827,0.276,60.429,60.205,9.901,4.098,10.024,0.494,1.708,5.001,0.342,2.39,5.025,0.476,0.975,1.172,0.832,0.268,0.439,0.61,1.146,3.414,0.336,-0.6,0.7,0.0,0.502,0.401,0.31,3.0,6.8,4.8,27.8,2.6,0.2,28.0,19.3
336,75.5,210,74.0,24.5,7,9,6,16,10,7,9,15,14,12,14,8,13,13,12,8.1,3.199,6.65,0.492,0.149,0.45,0.331,3.05,6.2,0.492,1.551,2.449,0.633,0.85,2.224,3.074,5.276,1.224,0.051,4.475,3.101,-9.35,9.138,2.8,1.849,2.349,0.974,1.425,0.684,0.426,0.7,0.609,1.651,4.076,0.405,56.529,56.972,12.376,5.249,11.076,0.559,1.876,4.976,0.377,3.376,6.099,0.554,1.325,1.451,0.913,0.525,0.924,0.568,1.524,3.725,0.409,-1.7,-0.8,-2.5,0.524,0.068,0.368,3.4,8.5,6.0,31.9,2.1,0.1,36.7,19.8
337,81.5,225,86.0,25.5,15,14,12,9,15,13,9,15,14,13,13,14,13,10,13,15.758,5.378,12.027,0.529,1.973,5.379,0.367,3.405,6.647,0.512,3.027,4.0,0.757,0.918,2.649,3.567,7.109,0.919,0.242,3.784,2.161,-5.623,13.35,3.945,2.027,2.836,0.972,1.297,0.749,1.0,1.622,0.617,1.433,3.729,0.384,61.165,61.0,12.784,5.324,11.135,0.574,2.134,5.674,0.376,3.189,5.457,0.584,1.273,1.649,0.772,0.595,0.971,0.613,1.324,2.837,0.467,2.4,-0.5,1.9,0.571,0.447,0.333,3.2,10.0,6.5,42.1,1.5,0.7,21.5,26.4
338,76.0,205,79.0,26.0,6,11,14,9,5,4,15,19,12,11,8,9,12,13,10,14.499,5.024,11.174,0.578,2.875,7.425,0.387,2.15,3.75,0.573,1.576,2.1,0.75,1.024,1.975,2.999,6.625,1.151,0.051,3.75,2.176,4.05,15.73,2.599,3.775,1.975,0.949,1.2,0.791,0.351,0.751,0.467,0.849,1.8,0.472,63.791,63.904,9.726,4.125,9.625,0.505,1.474,4.599,0.321,2.649,5.027,0.527,0.9,0.952,0.945,0.525,0.8,0.656,1.224,3.276,0.374,1.4,0.9,2.3,0.599,0.664,0.188,3.4,6.5,4.9,32.2,1.8,0.1,23.7,21.9
339,76.5,205,77.0,29.5,5,9,12,9,4,8,4,15,14,12,8,7,15,5,11,9.276,3.349,7.499,0.538,1.376,3.601,0.382,1.976,3.899,0.507,1.202,1.799,0.668,0.725,1.223,1.948,4.45,0.449,0.225,4.475,2.45,-7.801,14.516,2.0,2.698,1.875,0.675,0.901,0.749,0.325,0.674,0.482,0.978,2.325,0.421,57.487,57.569,12.449,5.126,12.023,0.518,2.201,6.251,0.352,2.925,5.776,0.506,1.026,1.499,0.684,0.25,0.527,0.474,1.649,3.749,0.44,-2.2,-1.4,-3.5,0.559,0.48,0.24,2.8,4.7,3.8,24.9,0.8,0.7,35.1,20.0
340,75.5,205,82.25,32.5,8,6,15,14,8,10,17,15,13,12,12,5,14,7,12,12.66,4.765,10.531,0.508,1.171,3.787,0.309,3.596,6.747,0.533,1.957,3.744,0.523,0.809,2.021,2.83,5.701,2.467,0.149,2.873,2.086,11.063,10.945,4.084,2.808,2.788,1.554,2.0,0.777,0.489,0.787,0.621,1.553,3.958,0.392,54.785,54.559,6.744,2.808,7.363,0.458,1.128,3.851,0.293,1.682,3.512,0.479,0.573,0.809,0.708,0.277,0.509,0.544,0.83,2.194,0.378,1.8,2.3,4.1,0.52,0.36,0.356,3.3,8.1,5.7,31.5,4.5,0.5,19.1,24.8
341,74.0,180,81.0,31.5,6,7,11,8,9,5,14,17,12,13,15,6,12,16,10,8.167,2.833,7.881,0.393,0.526,2.216,0.237,2.31,5.667,0.408,1.978,3.287,0.602,0.951,1.904,2.855,6.334,1.358,0.12,3.12,2.547,3.76,9.751,2.81,1.999,2.595,1.215,2.286,0.531,0.191,0.451,0.424,0.904,2.928,0.309,53.217,52.676,7.761,3.334,7.953,0.488,1.095,3.832,0.286,2.24,4.119,0.544,0.856,1.022,0.838,0.429,0.714,0.601,0.952,2.381,0.4,0.7,1.4,2.1,0.438,0.281,0.417,3.5,7.9,5.6,35.6,2.6,0.4,25.1,20.6
342,75.0,215,81.0,35.0,12,7,9,13,8,7,11,10,15,18,19,7,9,9,11,10.799,4.086,9.456,0.473,0.772,2.658,0.29,3.316,6.799,0.488,1.857,2.886,0.643,0.6,0.943,1.543,4.37,1.343,0.115,4.086,2.855,-7.543,10.99,3.543,3.057,2.457,1.399,2.084,0.671,0.372,0.743,0.501,1.543,3.97,0.389,55.803,55.718,10.971,4.571,9.085,0.604,1.829,4.173,0.438,2.744,4.915,0.558,1.114,1.313,0.848,0.485,0.687,0.706,1.142,2.914,0.392,-1.4,-1.5,-2.8,0.503,0.281,0.305,2.2,4.0,3.0,26.5,2.4,0.4,27.6,23.4
343,73.5,185,78.0,28.5,10,16,10,6,6,5,15,9,17,8,9,14,6,10,9,12.805,4.609,11.512,0.493,2.122,6.856,0.31,2.487,4.659,0.534,1.462,1.951,0.749,0.73,1.442,2.172,5.806,0.95,0.0,3.66,2.634,3.44,15.86,2.244,1.779,1.976,0.291,0.315,0.924,0.826,1.415,0.584,1.367,2.926,0.467,58.105,58.299,9.366,4.146,9.927,0.472,1.071,4.366,0.245,3.073,5.56,0.553,1.198,1.416,0.846,0.316,0.61,0.518,1.562,3.538,0.441,0.6,0.6,1.2,0.518,0.596,0.169,2.7,5.4,4.0,31.6,1.6,0.0,22.8,24.3
344,74.0,185,78.0,29.0,2,17,6,7,9,9,14,18,11,10,17,15,17,5,12,17.763,6.5,14.428,0.507,1.618,5.002,0.323,4.881,9.429,0.518,3.144,3.811,0.825,1.047,2.405,3.452,7.309,1.808,0.142,3.211,2.38,12.214,11.526,4.905,3.049,3.12,2.047,3.192,0.641,0.405,0.952,0.425,2.428,5.285,0.459,63.136,62.756,10.811,4.5,10.096,0.535,1.809,4.736,0.382,2.69,5.356,0.502,0.833,1.096,0.76,0.548,0.833,0.658,1.31,3.428,0.382,3.4,0.6,3.9,0.551,0.347,0.264,3.4,8.5,5.8,36.2,2.9,0.4,16.6,26.9
345,78.0,230,79.0,30.5,8,15,6,17,10,5,5,13,15,17,15,12,10,7,11,15.549,6.126,12.125,0.511,0.15,0.424,0.354,5.975,11.7,0.511,3.151,4.75,0.663,0.899,2.476,3.375,5.1,0.525,0.226,3.599,2.752,-7.077,9.193,5.05,2.251,3.548,1.5,2.175,0.69,1.023,1.599,0.64,3.45,7.924,0.435,58.221,58.385,12.575,5.275,12.027,0.523,2.026,5.322,0.381,3.251,6.703,0.485,1.275,1.674,0.762,0.525,0.873,0.601,1.45,4.149,0.349,1.3,-0.4,0.9,0.547,0.035,0.392,3.4,9.6,6.4,33.9,0.9,0.7,20.2,27.8
346,71.0,185,76.0,25.5,6,5,15,16,9,4,7,14,15,19,17,3,16,8,11,12.268,4.854,9.585,0.519,0.243,0.416,0.584,4.611,9.171,0.503,2.319,4.439,0.522,0.78,2.073,2.853,4.487,0.707,0.05,3.072,2.683,4.195,8.679,4.827,2.585,3.268,2.049,2.977,0.688,0.365,0.707,0.516,2.196,5.488,0.4,48.858,48.916,10.145,4.294,9.194,0.552,1.563,3.95,0.396,2.733,5.245,0.521,0.78,1.049,0.744,0.462,0.78,0.592,1.489,3.416,0.436,1.3,-0.4,0.9,0.532,0.043,0.463,3.5,8.8,6.2,31.7,1.4,0.2,21.0,27.2
347,71.0,190,76.0,30.5,4,10,14,12,4,6,16,16,15,13,6,8,16,9,11,16.44,5.611,13.902,0.523,3.318,9.171,0.362,2.292,4.733,0.484,1.902,2.804,0.678,0.78,1.489,2.269,5.073,1.757,0.146,3.804,3.342,4.879,16.069,2.633,3.828,2.487,0.855,1.074,0.796,0.462,1.173,0.394,0.977,2.487,0.393,63.169,62.84,10.511,4.562,9.926,0.53,1.39,4.756,0.292,3.171,5.17,0.613,1.146,1.219,0.94,0.659,0.927,0.711,1.366,3.023,0.452,0.6,0.1,0.6,0.543,0.66,0.202,2.5,5.3,3.9,26.2,2.8,0.5,20.1,26.1
348,77.0,205,81.0,35.5,7,6,7,14,4,7,15,12,13,13,14,5,16,7,11,11.07,4.372,9.582,0.504,0.906,2.884,0.314,3.465,6.698,0.517,1.417,3.071,0.461,0.836,1.653,2.489,5.511,1.511,0.348,2.744,1.861,13.444,9.202,4.605,2.653,2.535,1.93,2.465,0.783,0.372,0.559,0.665,1.163,3.675,0.316,56.698,56.576,7.164,2.977,8.627,0.415,1.209,4.558,0.265,1.768,4.071,0.434,0.487,0.651,0.748,0.301,0.583,0.516,0.977,2.838,0.344,0.9,2.1,3.0,0.506,0.301,0.32,3.1,6.3,4.7,29.4,2.7,1.3,20.1,21.6
349,79.0,200,86.0,26.0,12,17,15,11,11,5,9,16,17,9,15,14,15,6,12,15.574,5.652,12.074,0.552,2.025,5.549,0.365,3.627,6.523,0.556,2.25,2.498,0.901,0.424,2.251,2.675,5.474,1.401,0.076,3.8,2.174,3.275,12.661,3.901,2.425,2.201,1.326,1.951,0.68,0.623,0.876,0.711,1.676,3.7,0.453,49.369,49.498,9.149,3.7,8.574,0.534,1.75,4.998,0.35,1.95,3.576,0.545,0.601,0.75,0.801,0.274,0.325,0.843,1.076,2.501,0.43,2.3,0.6,2.8,0.591,0.46,0.207,2.1,10.0,6.3,42.5,2.9,0.3,22.4,32.1
350,72.0,185,75.0,30.5,4,8,9,10,3,2,14,14,12,10,12,6,6,11,11,6.202,2.376,5.05,0.535,0.65,1.875,0.347,1.725,3.175,0.543,0.799,1.3,0.615,0.548,0.976,1.524,4.7,0.35,0.024,4.65,3.025,-6.923,11.023,2.149,2.251,1.573,0.825,1.101,0.749,0.249,0.426,0.585,0.649,1.65,0.393,57.251,57.103,12.026,4.976,10.276,0.585,2.075,4.975,0.417,2.899,5.298,0.547,1.126,1.25,0.901,0.426,0.774,0.55,1.35,3.274,0.412,-3.1,-1.8,-4.9,0.552,0.371,0.257,2.1,3.9,3.0,25.3,0.6,0.1,45.3,16.1
351,72.5,200,76.0,27.5,7,15,14,13,4,4,11,16,14,10,8,13,15,5,11,6.194,1.926,5.1,0.459,0.829,3.169,0.262,1.099,1.927,0.57,1.514,2.097,0.722,0.437,0.661,1.098,5.535,0.633,0.122,2.561,1.758,-2.023,13.189,1.268,1.977,1.757,0.585,0.754,0.776,0.048,0.145,0.331,0.463,1.026,0.451,41.937,41.6,8.0,3.367,6.756,0.592,1.269,2.926,0.434,2.099,3.83,0.548,0.756,0.95,0.796,0.415,0.684,0.607,0.927,2.195,0.422,1.1,-1.3,-0.2,0.514,0.621,0.411,2.1,3.8,2.9,40.2,1.5,0.5,29.8,18.5
352,71.0,170,77.0,34.0,6,13,15,9,8,6,8,6,14,13,6,10,15,7,10,9.776,3.401,8.074,0.534,1.825,5.198,0.351,1.576,2.874,0.548,1.149,1.7,0.676,0.723,1.727,2.45,3.924,0.424,0.05,5.526,3.3,-24.175,15.641,1.699,2.075,1.649,0.599,0.8,0.749,0.249,0.5,0.498,0.725,1.574,0.461,59.871,59.594,13.476,5.799,11.125,0.606,1.875,4.899,0.383,3.926,6.226,0.631,1.476,1.698,0.869,0.5,0.676,0.74,1.95,3.85,0.506,-3.6,-1.8,-5.4,0.554,0.644,0.211,2.7,6.5,4.6,25.4,0.7,0.1,38.5,22.2
353,73.0,175,76.0,31.0,11,7,9,10,8,10,11,6,12,12,8,6,15,14,10,10.677,4.075,8.851,0.51,0.876,2.301,0.381,3.2,6.552,0.488,1.65,2.548,0.648,0.726,1.875,2.601,2.824,1.175,0.15,4.725,2.576,-13.225,12.095,2.799,2.276,2.326,0.752,1.1,0.684,0.649,1.274,0.509,1.8,4.175,0.431,55.484,55.45,10.549,4.399,10.05,0.525,1.749,5.35,0.327,2.649,4.702,0.563,0.95,1.225,0.776,0.427,0.674,0.634,1.275,2.799,0.456,-3.3,-0.1,-3.4,0.535,0.26,0.288,2.7,7.3,4.9,19.9,2.1,0.5,32.1,23.8
354,73.5,200,76.0,32.5,7,11,7,12,7,8,14,13,13,18,11,9,10,7,11,11.277,4.149,9.848,0.472,0.999,3.45,0.29,3.151,6.4,0.492,1.975,2.8,0.705,0.626,1.6,2.226,4.6,1.549,0.075,3.949,2.401,-1.951,12.27,3.197,1.875,2.475,1.05,1.624,0.647,0.55,0.949,0.58,1.548,3.825,0.405,56.157,56.467,8.075,3.5,8.227,0.491,1.073,3.624,0.296,2.426,4.602,0.527,0.799,0.975,0.819,0.301,0.524,0.574,1.326,3.1,0.428,-0.9,1.2,0.3,0.509,0.35,0.284,2.4,6.1,4.2,28.7,2.7,0.2,26.3,23.8
355,73.0,180,74.25,28.5,6,11,13,13,8,6,11,13,13,11,13,9,17,15,12,12.347,3.978,9.673,0.507,1.858,5.407,0.344,2.122,4.266,0.497,2.529,3.222,0.785,0.959,1.94,2.899,4.756,1.264,0.142,3.367,2.368,7.714,13.645,2.732,3.572,2.408,1.161,1.716,0.677,0.203,0.551,0.368,0.757,2.0,0.379,55.111,54.624,11.939,4.857,11.122,0.537,2.223,6.059,0.367,2.633,5.061,0.52,0.878,1.002,0.876,0.307,0.53,0.579,1.45,3.527,0.411,0.4,-0.8,-0.4,0.557,0.559,0.333,3.6,8.0,5.7,27.0,2.3,0.5,23.3,23.2
356,72.5,175,79.0,28.0,5,9,9,9,10,10,9,12,10,15,11,8,10,6,10,4.624,1.7,3.401,0.57,0.475,1.173,0.405,1.224,2.226,0.55,0.75,1.348,0.556,0.075,0.749,0.824,1.101,0.25,0.0,1.127,0.9,-4.5,12.76,1.301,1.024,1.125,0.524,0.624,0.84,0.124,0.199,0.623,0.574,1.399,0.41,19.345,19.467,2.948,1.275,2.874,0.513,0.4,1.201,0.333,0.874,1.674,0.522,0.248,0.35,0.709,0.099,0.174,0.569,0.524,1.15,0.456,-0.5,1.2,0.7,0.579,0.345,0.396,0.9,8.6,4.7,22.1,1.3,0.0,22.0,23.7
357,71.0,180,70.25,31.0,10,8,15,16,5,5,16,18,17,12,11,7,12,11,12,11.191,3.946,9.325,0.509,1.595,4.759,0.335,2.353,4.567,0.515,1.701,3.027,0.562,0.703,1.055,1.758,6.596,1.54,0.135,3.052,2.486,9.947,12.62,3.026,3.648,2.297,1.135,1.703,0.666,0.379,0.701,0.541,0.838,2.163,0.387,54.375,53.77,8.107,3.46,8.674,0.467,1.188,3.837,0.31,2.27,4.837,0.469,0.783,1.054,0.743,0.431,0.756,0.57,1.055,3.027,0.349,1.9,0.7,2.6,0.525,0.51,0.325,2.7,4.2,3.4,37.4,2.9,0.5,22.3,22.5
