team_id,season_id,game_type,stat_type,conference_id,GW,GP,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,TS,_3PAr,FTr,ORtg,NetRtg,TO_P,FT_FG_A,ORB_P,DRB_P,SOS,RPI,Pace,PITP%
185,2046,College,team,13,13,41,201.218,76.609,28.756,63.609,0.495,5.438,16.733,0.325,23.317,46.878,0.497,13.659,21.073,0.648,7.464,25.635,33.099,12.296,6.901,3.928,14.464,17.219,-48.415,8.361,36.391,8.659,17.267,4.414,6.78,0.651,13.78,25.928,0.531,5.122,14.172,0.361,79.883,-3.6,-2.6,-6.2,-0.1,0.2,0.1,0.526,0.263,0.331,95.9,-12.1,16.6,0.215,19.9,72.1,0.556,0.493,80.72404,0.475
186,2044,College,team,49,10,41,200.0,67.294,24.779,55.342,0.51,6.903,20.123,0.343,17.878,35.221,0.508,10.828,15.389,0.704,7.927,24.098,32.025,11.536,5.439,3.732,15.879,15.705,-41.83,10.623,25.269,5.098,14.123,2.073,2.877,0.721,10.535,19.342,0.545,5.242,13.002,0.403,70.068,-4.2,-3.3,-7.4,-3.3,-2.6,-5.9,0.542,0.364,0.278,96.0,-12.6,20.4,0.196,24.8,70.7,,,70.68072,0.376
186,2045,College,team,49,14,41,200.0,60.66,23.414,51.415,0.496,4.194,14.22,0.295,19.22,37.197,0.517,9.635,14.877,0.648,7.438,24.464,31.902,10.561,5.951,3.219,16.293,15.44,-41.828,7.95,31.368,5.026,13.78,2.294,3.268,0.702,13.391,24.243,0.552,3.537,9.683,0.365,66.823,-6.4,-0.3,-6.8,-1.8,-0.3,-2.1,0.523,0.277,0.289,90.8,-10.5,21.9,0.187,24.7,75.6,0.486,0.438,67.41096,0.517
186,2046,College,team,49,32,45,201.665,77.445,29.469,58.999,0.546,5.464,14.598,0.374,24.001,44.4,0.541,13.045,20.066,0.65,8.666,26.045,34.711,14.645,8.266,3.888,13.379,14.867,32.667,8.381,35.822,7.535,16.178,3.733,5.311,0.703,14.177,24.2,0.586,6.088,14.889,0.409,72.538,3.3,4.3,7.6,0.3,0.5,0.8,0.571,0.247,0.34,106.8,10.4,16.5,0.221,26.6,79.6,0.463,0.535,73.34368,0.463
187,2044,College,team,31,35,44,201.703,90.16,32.705,68.589,0.558,11.161,30.589,0.365,21.546,38.001,0.567,13.591,18.864,0.72,11.138,29.838,40.976,15.955,9.226,3.613,12.705,16.637,94.206,10.879,32.956,11.114,16.204,3.364,4.434,0.759,13.115,22.159,0.592,5.069,11.409,0.444,78.458,6.3,6.5,12.9,5.2,5.3,10.5,0.586,0.446,0.275,114.9,23.6,14.2,0.198,29.7,81.0,,,79.21072,0.366
187,2045,College,team,15,25,43,201.163,79.139,29.465,62.812,0.541,8.977,24.373,0.368,20.489,38.442,0.533,11.232,16.303,0.689,9.999,27.282,37.281,14.233,6.232,2.884,15.0,15.186,5.001,10.348,30.79,7.277,14.373,2.906,3.651,0.796,12.466,21.721,0.574,5.095,13.07,0.39,74.973,0.7,-0.7,0.0,0.8,0.5,1.3,0.565,0.388,0.26,105.6,1.4,17.7,0.179,28.5,82.1,0.542,0.548,75.63844,0.389
187,2046,College,team,15,35,46,200.543,86.304,31.566,66.195,0.551,9.761,26.523,0.368,21.805,39.674,0.55,13.414,18.064,0.743,11.325,27.629,38.954,15.5,8.59,3.0,14.478,15.175,53.588,10.172,33.347,9.934,15.001,3.847,4.585,0.839,12.806,22.327,0.574,5.132,12.761,0.402,77.297,4.1,3.7,7.8,1.6,1.5,3.1,0.582,0.401,0.273,111.7,14.1,16.3,0.203,31.3,83.3,0.535,0.598,78.01872,0.386
188,2044,College,team,25,20,41,200.0,83.804,30.977,64.805,0.546,8.78,24.268,0.362,22.194,40.538,0.547,13.074,17.001,0.769,8.732,24.683,33.415,15.855,6.364,2.756,11.977,15.927,7.438,10.06,33.805,8.708,15.172,3.465,4.56,0.76,13.44,24.341,0.552,5.293,11.633,0.455,75.532,4.0,-2.7,1.3,3.3,-1.7,1.6,0.58,0.374,0.262,111.0,1.7,14.2,0.202,25.0,73.9,,,76.21048,0.403
188,2045,College,team,25,24,41,200.609,79.268,28.294,58.145,0.541,6.317,17.267,0.366,21.974,40.879,0.538,16.367,20.317,0.806,7.511,24.074,31.585,14.44,6.488,2.659,12.66,15.072,10.243,9.351,31.611,7.487,16.464,3.927,5.562,0.706,11.829,21.147,0.559,6.172,14.173,0.435,72.226,4.2,-0.9,3.4,0.8,-0.4,0.4,0.591,0.297,0.349,109.7,3.9,15.9,0.281,24.1,71.9,0.486,0.515,73.04616,0.399
188,2046,College,team,25,20,42,200.0,78.381,27.977,61.809,0.515,7.668,21.953,0.349,20.308,39.857,0.51,14.761,19.855,0.743,8.712,25.453,34.165,13.548,6.07,3.216,13.785,16.069,-18.453,10.696,27.143,7.38,16.998,2.617,3.808,0.687,10.88,20.738,0.525,6.738,15.309,0.44,75.617,1.4,-3.1,-1.8,0.4,-0.7,-0.3,0.556,0.355,0.321,103.7,-5.1,16.3,0.239,24.4,73.6,0.503,0.503,76.4124,0.346
189,2044,College,team,50,19,41,200.609,68.0,25.756,57.804,0.498,6.025,20.269,0.297,19.733,37.537,0.526,10.463,15.658,0.668,8.389,23.1,31.489,12.856,6.611,1.44,12.171,14.098,-16.708,10.074,26.0,6.415,13.708,3.391,4.755,0.713,9.562,18.172,0.526,6.733,14.61,0.461,68.484,-1.1,0.4,-0.7,-2.0,-0.9,-2.9,0.526,0.351,0.271,99.3,-4.9,15.8,0.181,24.7,74.0,,,69.10184,0.382
189,2045,College,team,50,26,42,200.595,72.476,26.524,54.357,0.55,6.691,17.426,0.384,19.833,36.929,0.537,12.737,18.024,0.707,7.286,22.357,29.643,14.403,6.669,1.951,12.191,13.525,27.38,10.376,27.0,6.309,15.737,2.573,3.785,0.68,10.905,19.001,0.574,6.33,14.143,0.448,67.196,4.5,2.4,6.9,0.5,0.0,0.5,0.582,0.321,0.332,107.9,8.7,16.4,0.234,24.5,73.7,0.46,0.502,67.91352,0.373
189,2046,College,team,50,15,41,200.0,67.488,24.56,51.636,0.529,5.464,14.462,0.378,19.097,37.173,0.514,12.902,18.316,0.704,6.317,22.024,28.341,11.146,5.976,2.781,15.244,15.707,-33.66,9.562,28.733,6.001,15.391,2.464,3.56,0.692,11.854,21.561,0.55,4.732,12.05,0.393,68.625,-2.6,-3.3,-5.9,-0.9,-1.0,-1.9,0.565,0.28,0.355,98.3,-10.0,20.3,0.25,21.8,70.0,0.486,0.451,69.35468,0.426
190,2044,College,team,26,22,41,200.61,68.755,26.56,56.465,0.517,5.245,15.61,0.336,21.316,40.854,0.522,10.391,17.511,0.593,8.536,26.487,35.023,13.976,6.049,3.878,13.341,14.633,14.634,8.727,32.245,5.902,15.757,2.929,3.977,0.736,13.17,23.805,0.553,5.196,13.073,0.397,68.979,1.0,3.4,4.5,1.1,2.9,4.0,0.536,0.276,0.31,99.7,4.9,17.2,0.184,25.7,78.8,,,69.67528,0.469
190,2045,College,team,53,28,42,200.0,71.141,26.403,55.499,0.536,6.715,19.117,0.351,19.692,36.381,0.541,11.62,16.737,0.694,7.954,25.26,33.214,14.475,7.716,3.523,12.239,14.691,50.476,9.453,29.667,5.191,14.405,2.619,3.81,0.687,12.215,20.952,0.583,4.858,11.618,0.418,67.153,2.9,6.6,9.5,0.3,1.2,1.5,0.566,0.344,0.302,105.9,15.7,16.3,0.209,25.8,76.2,0.47,0.527,67.81776,0.417
190,2046,College,team,53,28,42,201.19,71.571,26.785,58.453,0.513,6.404,19.024,0.337,20.38,39.43,0.517,11.593,17.001,0.682,8.144,25.001,33.145,12.048,8.476,4.188,12.975,15.118,24.88,9.636,29.667,6.191,15.239,3.071,4.263,0.72,11.738,21.906,0.536,5.549,13.262,0.418,70.758,-0.5,5.6,5.1,-0.5,1.0,0.5,0.543,0.325,0.291,101.1,6.5,16.4,0.198,24.2,73.2,0.473,0.523,71.44448,0.415
191,2044,College,team,14,15,41,200.609,74.854,27.268,62.243,0.503,8.074,23.245,0.347,19.195,39.0,0.492,12.243,16.585,0.738,7.123,26.267,33.39,13.514,4.803,1.879,16.683,17.611,-65.61,10.268,29.317,6.049,15.295,2.562,3.927,0.652,12.098,23.44,0.516,4.538,11.635,0.39,79.097,-5.4,-6.2,-11.6,-3.7,-4.2,-7.9,0.538,0.373,0.266,94.6,-17.6,19.3,0.197,19.7,73.5,,,79.7638,0.392
191,2045,College,team,28,21,41,200.61,78.537,29.048,61.463,0.518,5.584,16.951,0.329,23.463,44.512,0.527,14.853,20.61,0.721,8.22,27.462,35.682,12.585,6.316,2.342,12.756,15.804,-3.66,8.653,36.44,5.928,16.829,3.755,5.513,0.681,14.462,25.755,0.562,5.244,13.243,0.396,75.068,1.3,-0.6,0.7,0.5,0.1,0.6,0.557,0.276,0.335,104.6,0.0,15.3,0.242,23.4,76.8,0.514,0.513,75.8918,0.464
191,2046,College,team,28,15,41,200.61,69.292,26.098,56.854,0.517,6.559,17.684,0.371,19.537,39.172,0.499,10.538,15.488,0.68,7.34,24.245,31.585,13.073,5.538,3.364,15.488,15.755,-39.878,10.303,27.952,5.417,14.803,2.78,3.925,0.708,11.193,21.048,0.532,5.562,14.194,0.392,71.815,-3.3,-3.1,-6.3,-0.6,-0.5,-1.1,0.544,0.311,0.272,96.5,-11.2,19.6,0.185,22.5,72.8,0.518,0.484,72.43624,0.403
192,2044,College,team,24,14,41,200.0,78.366,28.634,62.977,0.51,6.952,21.318,0.326,21.683,41.66,0.52,14.145,19.999,0.707,7.756,26.733,34.489,11.975,5.998,3.12,14.368,16.245,-32.682,9.667,33.268,7.636,16.244,3.659,5.125,0.714,12.975,24.951,0.52,5.049,11.585,0.436,78.38,-2.5,-3.2,-5.7,-1.6,-2.1,-3.7,0.546,0.339,0.318,100.0,-8.7,16.7,0.225,21.2,76.0,,,79.18852,0.425
192,2045,College,team,49,37,45,200.555,82.154,30.245,62.156,0.559,9.001,24.312,0.37,21.243,37.846,0.561,12.666,18.134,0.698,9.244,26.933,36.177,13.4,7.556,3.444,11.398,14.289,74.445,10.51,32.0,6.911,15.288,2.934,4.134,0.71,13.066,21.733,0.601,5.243,11.977,0.438,72.289,5.2,5.9,11.1,0.4,0.6,1.0,0.586,0.391,0.292,113.6,20.4,14.0,0.204,27.4,77.9,0.443,0.542,73.01432,0.39
192,2046,College,team,24,27,42,200.595,79.645,29.07,60.403,0.557,9.095,24.096,0.377,19.976,36.308,0.55,12.404,17.523,0.708,8.762,26.073,34.835,14.023,7.453,3.833,12.548,14.571,57.499,10.617,30.715,7.547,15.69,3.405,4.737,0.719,11.929,19.951,0.598,4.619,11.619,0.398,71.901,4.4,5.0,9.4,0.8,1.0,1.8,0.585,0.399,0.29,110.8,16.0,15.6,0.205,26.4,76.0,0.481,0.526,72.60004,0.386
193,2044,College,team,3,18,41,201.829,86.221,32.22,64.319,0.563,7.976,21.027,0.379,24.244,43.292,0.56,13.804,18.562,0.744,7.999,28.417,36.416,17.856,7.001,3.781,14.293,16.635,22.195,9.114,37.416,8.024,15.196,3.39,4.659,0.728,15.316,25.66,0.597,5.539,12.977,0.427,78.771,2.8,-0.7,2.1,3.6,1.0,4.6,0.595,0.327,0.289,109.5,5.6,16.5,0.215,24.0,82.9,,,79.52276,0.434
193,2045,College,team,6,14,41,200.0,69.951,26.441,58.342,0.502,5.683,17.415,0.326,20.757,40.927,0.507,11.39,16.952,0.672,8.389,27.733,36.122,12.171,4.365,3.559,17.002,15.439,-43.538,8.961,32.296,5.633,15.365,2.293,3.389,0.677,13.828,24.804,0.557,4.611,12.733,0.362,74.41,-4.7,-3.1,-7.8,-0.5,-0.1,-0.6,0.532,0.298,0.291,94.0,-11.3,20.5,0.195,24.9,82.6,0.543,0.486,75.09196,0.462
193,2046,College,team,13,21,41,202.439,78.877,29.999,64.317,0.505,4.975,17.172,0.29,25.025,47.146,0.531,13.901,20.683,0.672,9.415,27.512,36.927,12.489,6.975,3.316,12.805,16.365,13.169,8.327,37.414,7.853,17.488,4.513,6.098,0.74,14.195,25.538,0.556,6.316,15.511,0.407,76.807,1.1,1.1,2.2,0.6,0.6,1.2,0.537,0.267,0.322,102.7,3.4,14.9,0.216,25.3,79.5,0.522,0.518,77.63484,0.474
194,2044,College,team,54,31,43,201.162,76.302,28.0,60.095,0.519,6.326,18.209,0.347,21.671,41.883,0.517,13.975,19.0,0.736,8.394,25.258,33.652,14.023,8.047,3.022,11.231,15.023,43.023,9.496,30.511,6.257,16.023,3.674,5.583,0.658,11.558,21.651,0.534,6.418,14.652,0.438,71.288,3.7,4.1,7.8,2.0,2.3,4.3,0.557,0.303,0.316,107.0,11.3,14.1,0.233,24.7,78.4,,,72.052,0.4
194,2045,College,team,27,25,41,200.0,82.073,31.145,61.632,0.557,6.317,17.585,0.359,24.828,44.049,0.564,13.463,18.902,0.712,6.805,23.486,30.291,14.585,7.561,1.585,11.416,15.559,14.635,8.624,38.341,6.709,15.66,4.121,5.706,0.722,15.05,25.78,0.584,5.66,12.56,0.451,74.561,3.1,-0.9,2.2,0.7,-0.3,0.4,0.587,0.285,0.307,110.1,3.6,14.0,0.218,20.9,72.1,0.493,0.526,75.31596,0.467
194,2046,College,team,27,18,41,200.61,77.877,29.366,60.999,0.546,7.878,20.389,0.386,21.489,40.609,0.529,11.268,17.046,0.661,7.927,25.928,33.855,14.951,5.097,2.267,14.877,16.17,-33.417,9.393,34.634,6.78,15.44,2.34,3.316,0.706,14.974,27.634,0.542,4.173,9.66,0.432,75.449,0.1,-4.6,-4.6,0.3,-0.9,-0.6,0.568,0.334,0.279,103.2,-7.9,17.8,0.185,23.4,73.6,0.519,0.497,76.13108,0.445
195,2044,College,team,55,8,41,201.83,65.001,24.073,57.17,0.478,6.489,21.292,0.305,17.586,35.878,0.49,10.366,14.073,0.737,7.684,23.852,31.536,12.001,3.635,2.561,14.683,16.44,-68.659,10.966,23.464,5.731,13.464,2.048,2.853,0.718,9.684,19.365,0.5,5.853,13.657,0.429,70.365,-5.7,-7.1,-12.9,-5.0,-6.1,-11.1,0.513,0.372,0.246,92.4,-19.9,18.8,0.181,22.5,70.6,,,70.92404,0.361
195,2045,College,team,55,19,42,201.19,70.714,25.667,56.262,0.516,6.738,18.859,0.357,18.929,37.404,0.506,12.642,17.998,0.702,7.144,25.571,32.715,13.715,3.976,2.812,12.641,14.904,-17.262,10.617,25.764,5.431,15.548,2.784,3.714,0.75,10.095,19.714,0.512,6.048,13.977,0.433,69.693,0.7,-3.0,-2.3,-0.3,-1.2,-1.5,0.551,0.335,0.32,101.5,-4.2,16.5,0.225,22.0,75.5,0.468,0.458,70.39804,0.364
195,2046,College,team,55,21,41,201.829,71.341,27.026,57.0,0.52,5.195,14.389,0.361,21.83,42.609,0.512,12.098,18.098,0.668,8.951,25.512,34.463,12.341,5.317,3.78,14.49,14.562,-0.61,9.121,30.292,5.926,15.269,3.267,4.902,0.666,11.83,22.145,0.534,6.682,15.561,0.429,70.496,-0.2,0.1,-0.1,-0.3,-0.2,-0.5,0.549,0.252,0.318,101.2,-0.1,18.2,0.212,27.6,76.0,0.482,0.487,71.22604,0.425
196,2044,College,team,55,37,45,200.0,85.689,31.067,65.735,0.554,10.689,28.18,0.379,20.378,37.556,0.543,12.869,17.511,0.735,10.467,27.556,38.023,15.157,7.934,3.001,10.757,13.843,78.668,11.335,28.313,6.978,15.02,2.844,3.8,0.748,11.268,19.424,0.58,6.222,14.333,0.434,73.727,7.0,6.1,13.1,4.4,3.8,8.2,0.583,0.429,0.266,116.2,20.9,12.8,0.196,29.2,80.5,,,74.43028,0.33
196,2045,College,team,27,14,41,200.61,67.659,26.049,55.732,0.517,5.561,16.0,0.348,20.488,39.732,0.516,10.0,15.366,0.651,7.122,25.001,32.123,12.634,4.852,3.611,15.318,15.464,-45.121,9.631,28.585,5.341,13.978,2.001,2.976,0.672,12.294,21.95,0.56,6.198,14.806,0.419,70.691,-4.2,-3.9,-8.2,-0.7,-0.6,-1.3,0.541,0.287,0.276,95.7,-12.5,19.7,0.179,22.1,77.3,0.526,0.477,71.30368,0.422
196,2046,College,team,55,11,41,201.219,69.146,26.633,56.757,0.515,5.171,15.705,0.329,21.461,41.048,0.523,10.707,16.731,0.64,6.658,24.001,30.659,12.904,4.074,2.756,14.905,16.952,-65.368,8.67,34.537,4.828,14.951,2.071,3.048,0.679,15.196,27.464,0.553,4.193,10.537,0.398,72.362,-3.9,-7.9,-11.8,-1.1,-2.1,-3.2,0.539,0.277,0.295,95.6,-18.4,18.9,0.189,20.7,71.6,0.49,0.429,73.03488,0.499
197,2044,College,team,6,28,45,203.335,82.2,29.975,61.332,0.56,8.69,22.29,0.39,21.289,39.045,0.545,13.557,17.889,0.758,8.09,25.535,33.625,14.488,8.379,2.845,12.045,14.51,38.112,10.876,28.801,5.044,15.289,3.801,5.354,0.71,10.578,18.976,0.557,6.888,14.71,0.468,73.159,4.4,3.3,7.6,4.6,3.8,8.4,0.594,0.363,0.292,112.4,11.7,14.8,0.221,24.6,77.2,,,73.87372,0.35
197,2045,College,team,6,21,41,200.0,76.927,28.782,60.097,0.548,8.268,23.026,0.359,20.511,37.072,0.553,11.098,15.294,0.726,7.633,25.514,33.147,14.389,7.83,3.367,13.512,14.756,13.902,10.194,30.583,6.0,14.341,2.805,3.902,0.719,12.488,21.389,0.584,5.22,11.78,0.443,72.702,0.8,2.0,2.8,1.3,1.6,2.9,0.576,0.383,0.254,105.8,4.2,16.8,0.185,23.5,78.2,0.574,0.559,73.31712,0.398
197,2046,College,team,6,31,42,200.595,84.762,32.001,62.952,0.576,8.571,21.238,0.404,23.429,41.715,0.562,12.189,17.095,0.713,8.237,25.714,33.951,15.5,8.952,3.761,13.856,16.047,50.119,9.639,36.286,7.931,14.809,3.428,5.24,0.654,14.714,24.335,0.605,5.285,12.142,0.435,76.088,3.0,3.0,6.0,1.2,1.2,2.4,0.601,0.337,0.272,111.4,12.4,16.4,0.194,25.2,76.8,0.532,0.586,76.7766,0.428
198,2044,College,team,48,20,41,201.22,73.633,27.294,57.807,0.527,6.366,18.123,0.351,20.927,39.683,0.527,12.684,18.902,0.671,6.903,25.413,32.316,11.732,7.145,3.513,13.002,13.78,19.389,9.356,33.463,8.267,16.196,2.391,3.22,0.743,14.34,26.268,0.546,4.196,10.195,0.412,72.22,-0.5,4.4,3.9,-1.4,2.3,0.9,0.557,0.314,0.327,102.0,4.6,16.4,0.219,20.9,74.4,,,72.97896,0.454
198,2045,College,team,48,39,48,201.561,79.542,30.104,59.709,0.562,6.939,18.873,0.368,23.167,40.833,0.567,12.396,18.333,0.676,8.291,27.022,35.313,13.125,8.791,3.854,13.104,13.604,81.875,8.942,38.001,9.853,15.772,3.146,3.897,0.807,15.833,27.565,0.574,4.166,9.376,0.444,72.585,3.1,10.3,13.4,0.6,2.4,3.0,0.587,0.316,0.307,109.6,22.9,16.2,0.208,26.0,78.4,0.486,0.574,73.32184,0.478
198,2046,College,team,24,44,47,201.064,88.064,32.915,62.107,0.607,9.553,23.596,0.405,23.36,38.511,0.607,12.681,18.17,0.698,8.765,27.278,36.043,15.404,8.85,3.148,11.596,12.49,128.297,9.589,38.723,12.343,15.193,3.489,4.32,0.808,15.829,25.913,0.611,4.0,8.278,0.483,72.935,8.2,11.5,19.6,1.7,2.5,4.2,0.628,0.38,0.293,120.7,34.2,14.2,0.204,28.0,79.2,0.476,0.595,73.6596,0.44
199,2044,College,team,25,36,46,201.087,89.456,32.979,66.153,0.56,8.129,22.804,0.356,24.85,43.348,0.573,15.367,20.107,0.764,9.217,28.021,37.238,17.63,7.695,3.088,10.524,14.65,74.892,9.22,39.002,7.0,16.761,3.065,4.11,0.746,16.435,26.761,0.614,5.348,12.477,0.429,76.313,8.6,3.8,12.4,6.2,2.6,8.8,0.596,0.345,0.304,117.2,19.4,12.3,0.232,26.4,81.0,,,77.11136,0.436
199,2045,College,team,12,22,41,200.0,89.391,32.683,65.999,0.567,9.537,24.661,0.387,23.146,41.34,0.56,14.489,19.291,0.751,7.684,27.607,35.291,17.22,6.462,2.929,12.635,16.194,24.148,10.309,34.682,7.684,16.341,2.83,3.633,0.779,14.512,25.512,0.569,5.805,12.194,0.476,79.442,4.5,-1.6,2.9,1.6,0.1,1.7,0.6,0.374,0.292,112.5,6.2,14.5,0.22,21.9,78.1,0.534,0.53,80.20968,0.388
199,2046,College,team,25,10,41,200.609,74.976,28.048,62.805,0.508,7.682,23.388,0.328,20.367,39.415,0.517,11.195,15.122,0.74,8.319,26.218,34.537,12.415,3.145,3.489,14.365,17.172,-67.561,10.599,28.633,4.805,13.854,2.683,3.707,0.724,11.633,21.463,0.542,6.049,14.243,0.425,75.515,-3.5,-9.3,-12.8,-0.6,-2.0,-2.6,0.54,0.372,0.241,99.3,-17.7,17.1,0.178,23.3,73.9,0.52,0.446,76.10956,0.382
200,2044,College,team,5,23,42,200.595,78.406,29.19,59.809,0.532,5.239,14.499,0.361,23.952,45.31,0.529,14.788,21.165,0.699,6.785,26.453,33.238,14.618,6.976,2.856,12.167,17.094,17.142,8.557,35.571,5.144,17.595,3.619,5.619,0.644,14.143,25.81,0.548,6.164,13.881,0.444,74.504,2.8,-0.3,2.5,3.7,1.3,5.0,0.567,0.242,0.354,105.2,4.3,15.0,0.247,20.4,78.1,,,75.3502,0.454
200,2045,College,team,11,34,44,200.0,85.5,30.84,62.545,0.553,7.525,20.023,0.376,23.318,42.525,0.548,16.295,22.0,0.741,8.591,29.16,37.751,15.751,7.16,3.933,13.295,15.683,55.0,9.156,36.681,7.476,17.204,3.545,4.661,0.761,14.795,26.66,0.555,4.977,11.205,0.444,76.935,4.9,3.1,8.0,1.0,0.5,1.5,0.592,0.32,0.352,111.1,14.5,15.5,0.261,25.4,81.9,0.485,0.565,77.809,0.429
200,2046,College,team,5,28,41,200.609,84.805,31.341,62.414,0.557,6.828,18.926,0.361,24.512,43.488,0.564,15.294,20.78,0.736,8.512,28.779,37.291,15.267,7.196,3.244,13.024,15.733,54.268,8.719,39.562,6.706,16.439,3.025,3.928,0.77,16.756,28.875,0.58,4.733,10.684,0.443,76.077,4.5,2.6,7.1,1.3,0.8,2.1,0.593,0.303,0.333,111.5,14.4,15.4,0.245,25.7,82.9,0.51,0.556,76.9004,0.467
201,2044,College,team,52,28,42,201.189,75.236,27.618,57.688,0.53,5.929,17.525,0.338,21.689,40.166,0.54,14.072,19.286,0.73,8.665,27.002,35.667,10.952,4.739,3.571,13.428,15.524,16.786,9.792,28.857,5.712,16.763,3.929,5.784,0.679,10.454,18.88,0.554,7.262,15.502,0.468,70.943,2.1,-0.8,1.4,1.0,-1.1,-0.1,0.568,0.304,0.334,106.1,5.0,16.9,0.244,27.1,76.3,,,71.70828,0.384
201,2045,College,team,26,25,43,200.581,82.001,30.302,64.162,0.52,6.165,17.977,0.343,24.136,46.186,0.523,15.231,20.255,0.752,9.721,27.952,37.673,11.7,5.955,3.047,12.768,15.838,21.63,9.685,31.904,6.581,17.14,4.348,6.466,0.672,11.557,20.303,0.569,8.187,19.419,0.422,76.122,2.6,0.0,2.6,0.7,0.0,0.7,0.561,0.28,0.316,107.7,5.7,14.9,0.237,27.5,77.9,0.501,0.517,76.9314,0.389
201,2046,College,team,26,17,41,201.829,84.417,30.585,65.292,0.522,7.049,19.269,0.366,23.537,46.023,0.511,16.193,22.632,0.715,8.316,26.439,34.755,12.949,6.537,3.293,12.342,16.487,-9.879,9.517,33.807,6.024,18.073,4.367,6.757,0.646,12.538,23.854,0.526,6.632,15.414,0.43,79.28,2.1,-2.6,-0.5,0.3,-0.9,-0.6,0.561,0.295,0.347,106.5,-2.1,14.1,0.248,22.0,73.8,0.486,0.46,80.18136,0.4
202,2044,College,team,49,33,44,200.0,71.635,26.955,54.388,0.536,4.409,13.067,0.337,22.544,41.318,0.546,13.318,18.181,0.733,8.045,24.248,32.293,13.953,8.272,3.932,12.388,14.524,56.479,8.355,32.636,8.225,15.433,3.228,4.498,0.718,13.068,23.001,0.568,6.229,13.818,0.451,66.73,4.2,6.3,10.5,2.2,3.8,6.0,0.574,0.24,0.334,107.4,17.4,16.6,0.245,27.5,80.5,,,67.45788,0.456
202,2045,College,team,24,22,42,200.595,70.095,25.501,53.905,0.537,6.858,17.666,0.388,18.642,36.239,0.514,12.238,17.786,0.688,7.144,23.57,30.714,12.832,6.999,3.5,16.093,16.165,-19.166,9.869,28.096,6.379,15.476,2.501,3.76,0.665,11.55,20.454,0.565,4.596,12.023,0.382,70.685,-1.7,-1.1,-2.9,-0.2,-0.1,-0.3,0.568,0.328,0.33,99.2,-4.4,20.7,0.227,23.4,74.8,0.514,0.517,71.39128,0.401
202,2046,College,team,24,1,41,200.0,54.732,20.537,52.635,0.458,7.171,23.365,0.307,13.367,29.268,0.457,6.489,10.098,0.643,7.097,20.318,27.415,7.415,2.755,1.123,18.072,16.097,-169.39,12.056,18.197,4.537,11.391,1.855,2.708,0.685,7.22,14.585,0.495,4.267,11.976,0.356,68.047,-15.0,-15.9,-30.9,-3.5,-3.7,-7.2,0.479,0.444,0.192,80.4,-50.1,24.0,0.123,21.7,70.8,0.517,0.392,68.45704,0.332
203,2044,College,team,13,19,41,200.0,88.586,32.389,68.513,0.534,8.34,22.926,0.364,24.049,45.583,0.528,15.463,21.853,0.708,7.559,26.514,34.073,16.39,9.245,4.121,12.416,17.634,3.537,9.79,36.584,10.536,17.878,3.805,5.733,0.664,14.488,26.755,0.542,5.756,13.097,0.439,82.988,2.3,0.2,2.5,2.5,1.0,3.5,0.567,0.335,0.319,106.7,0.6,13.7,0.226,19.8,71.3,,,83.85944,0.413
203,2045,College,team,26,35,44,200.0,91.271,33.545,67.499,0.552,7.41,22.501,0.329,26.136,44.997,0.581,16.773,23.046,0.728,9.067,26.751,35.818,15.295,10.636,3.819,11.726,17.295,71.022,9.058,40.181,11.204,18.5,4.659,6.296,0.74,15.433,25.591,0.603,6.047,13.115,0.461,80.289,6.2,5.2,11.4,1.2,1.0,2.2,0.588,0.333,0.341,113.7,18.1,13.1,0.248,25.1,75.0,0.48,0.552,81.22008,0.44
203,2046,College,team,13,26,43,200.581,90.814,33.651,67.651,0.557,8.046,22.256,0.362,25.605,45.394,0.564,15.467,21.07,0.734,8.491,26.533,35.024,16.977,8.953,3.234,12.676,18.14,37.326,9.14,40.093,10.884,16.976,4.42,5.999,0.737,15.629,27.465,0.569,5.556,11.93,0.466,81.116,4.6,0.0,4.5,1.7,0.6,2.3,0.59,0.329,0.311,112.0,9.1,14.1,0.229,23.7,75.7,0.537,0.556,81.9496,0.441
204,2044,College,team,25,24,43,201.743,67.837,25.651,52.56,0.543,5.766,15.885,0.363,19.883,36.674,0.542,10.768,15.582,0.691,7.535,24.93,32.465,15.256,6.999,2.511,14.488,12.743,18.488,9.131,29.256,7.79,14.558,3.045,4.14,0.736,11.509,20.417,0.564,5.257,12.116,0.434,66.367,1.7,5.2,6.9,1.6,4.2,5.8,0.571,0.302,0.296,102.2,6.4,19.6,0.205,26.3,80.7,,,66.99236,0.431
