team_id,season_id,game_type,stat_type,conference_id,GW,GP,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,TS,_3PAr,FTr,ORtg,NetRtg,TO_P,FT_FG_A,ORB_P,DRB_P,SOS,RPI,Pace,PITP%
758,2045,College,opponent,49,22,42,200.595,72.07,27.405,58.832,0.526,7.048,19.976,0.353,20.356,38.859,0.524,10.213,15.165,0.673,8.713,24.716,33.429,11.428,6.262,2.235,12.428,13.762,4.523,9.905,29.715,5.906,14.002,3.214,4.262,0.754,11.641,21.738,0.536,5.499,12.859,0.428,69.214,,,,,,,0.55,0.34,0.258,104.1,,15.9,0.174,,,,,69.8262,0.412
758,2046,College,opponent,49,19,41,200.609,72.903,27.66,60.34,0.517,7.122,20.121,0.354,20.537,40.22,0.511,10.463,15.463,0.677,7.975,24.196,32.171,12.415,5.49,2.366,12.976,15.315,-45.611,10.596,27.562,6.292,14.099,3.317,4.682,0.708,10.464,20.438,0.512,6.756,15.098,0.447,72.144,,,,,,,0.543,0.333,0.256,101.1,,16.2,0.173,,,,,72.76324,0.378
759,2044,College,opponent,54,12,44,200.568,69.658,25.637,58.157,0.496,6.388,19.749,0.323,19.252,38.41,0.501,11.999,17.114,0.701,7.138,26.748,33.886,12.499,4.931,2.659,16.953,17.636,-71.251,9.99,27.091,6.43,15.341,2.319,3.681,0.63,11.207,20.771,0.54,5.703,13.953,0.409,75.507,,,,,,,0.53,0.34,0.294,92.3,,20.5,0.206,,,,,76.18672,0.389
759,2045,College,opponent,27,15,43,200.0,75.767,28.186,60.21,0.523,6.604,19.418,0.34,21.581,40.791,0.529,12.789,18.744,0.682,7.118,25.046,32.164,13.765,5.28,2.489,15.236,17.489,-46.626,9.104,32.974,6.046,16.397,2.838,3.999,0.71,13.627,24.907,0.547,5.094,11.885,0.429,76.575,,,,,,,0.553,0.323,0.311,98.9,,18.2,0.212,,,,,77.32512,0.435
759,2046,College,opponent,13,30,41,200.609,82.585,31.145,62.462,0.549,6.243,18.488,0.338,24.903,43.976,0.566,14.049,20.073,0.7,7.512,26.561,34.073,14.462,8.512,3.0,12.561,15.78,38.049,8.873,37.902,8.023,16.78,3.757,4.902,0.766,15.194,25.804,0.589,5.951,13.268,0.449,76.344,,,,,,,0.579,0.296,0.321,108.2,,15.0,0.225,,,,,77.14604,0.459
760,2044,College,opponent,25,31,41,200.609,85.148,31.462,63.756,0.561,8.61,22.025,0.391,22.855,41.731,0.548,13.611,19.195,0.709,8.585,26.416,35.001,14.878,7.756,3.073,11.561,15.585,64.024,10.291,33.365,7.414,16.366,3.389,4.66,0.727,13.269,22.632,0.586,6.171,14.438,0.427,75.175,,,,,,,0.59,0.345,0.301,113.3,,13.8,0.213,,,,,75.9456,0.392
760,2045,College,opponent,50,27,41,200.609,80.025,29.023,60.805,0.536,7.171,20.049,0.358,21.855,40.756,0.536,14.804,21.342,0.694,8.245,24.949,33.194,13.463,8.169,2.731,11.611,14.635,34.876,10.07,30.586,7.243,17.34,3.537,4.807,0.736,11.757,21.193,0.555,6.56,14.756,0.445,73.55,,,,,,,0.57,0.33,0.351,108.8,,14.2,0.243,,,,,74.41516,0.382
760,2046,College,opponent,50,24,42,200.595,77.0,28.118,59.619,0.532,7.143,19.595,0.365,20.977,40.024,0.524,13.618,19.904,0.684,7.976,24.452,32.428,12.667,7.454,2.524,12.668,16.714,13.927,10.339,29.049,7.025,16.167,3.31,4.546,0.728,11.216,20.952,0.535,6.452,14.525,0.444,73.068,,,,,,,0.563,0.329,0.334,105.4,,15.6,0.228,,,,,73.86492,0.377
761,2044,College,opponent,50,19,41,203.659,67.145,25.73,57.463,0.496,5.488,17.685,0.31,20.244,39.78,0.509,10.196,15.242,0.669,9.267,25.857,35.124,10.732,6.122,4.22,13.586,14.121,0.732,9.519,28.927,6.219,14.39,2.828,4.17,0.678,11.635,21.855,0.532,5.781,13.756,0.42,68.485,,,,,,,0.523,0.308,0.265,98.0,,17.5,0.177,,,,,69.09816,0.431
761,2045,College,opponent,25,34,41,200.61,80.853,30.024,58.39,0.573,6.9,17.829,0.387,23.122,40.561,0.57,13.901,18.78,0.74,8.024,27.195,35.219,12.78,7.978,2.66,12.928,14.439,78.538,9.06,35.806,7.122,15.293,3.903,5.267,0.741,14.0,22.705,0.617,5.22,12.582,0.415,71.556,,,,,,,0.607,0.305,0.322,113.0,,16.2,0.238,,,,,72.3084,0.443
761,2046,College,opponent,50,18,41,201.219,73.318,27.732,56.682,0.536,5.292,16.611,0.319,22.44,40.073,0.56,12.562,18.831,0.667,7.001,26.29,33.291,12.488,6.023,2.61,14.047,15.319,-5.732,8.408,35.805,6.561,14.878,3.096,4.147,0.747,14.805,23.997,0.617,4.536,11.926,0.38,72.021,,,,,,,0.564,0.293,0.332,101.8,,17.8,0.222,,,,,72.76688,0.488
762,2044,College,opponent,24,10,46,200.543,72.977,27.128,61.478,0.49,5.935,19.11,0.311,21.196,42.367,0.5,12.783,18.107,0.706,7.716,27.023,34.739,13.215,5.412,2.848,17.848,17.933,-87.172,8.922,32.696,7.325,15.002,2.979,4.153,0.717,13.348,26.0,0.513,4.85,12.218,0.397,79.578,,,,,,,0.525,0.311,0.295,91.7,,20.4,0.208,,,,,80.30136,0.448
762,2045,College,opponent,12,8,44,200.0,76.092,28.067,61.294,0.511,6.476,19.613,0.33,21.59,41.682,0.518,13.477,18.476,0.729,7.499,26.046,33.545,13.843,5.5,3.067,17.953,17.136,-83.978,9.247,32.953,7.591,15.363,3.203,4.704,0.681,13.249,24.749,0.535,5.113,12.227,0.418,79.882,,,,,,,0.548,0.32,0.301,95.3,,20.5,0.22,,,,,80.61648,0.433
762,2046,College,opponent,6,21,41,201.219,79.976,29.074,62.609,0.515,6.293,18.465,0.341,22.78,44.146,0.516,15.538,21.44,0.725,7.758,28.265,36.023,14.951,7.219,3.439,15.562,17.025,-7.073,8.928,34.73,7.465,17.342,3.147,4.611,0.682,14.219,26.512,0.536,5.417,13.025,0.416,79.849,,,,,,,0.555,0.295,0.342,100.2,,17.8,0.248,,,,,80.7042,0.434
763,2044,College,opponent,51,25,43,200.581,72.907,27.489,58.279,0.535,7.373,20.837,0.354,20.116,37.442,0.537,10.559,15.373,0.687,8.604,24.793,33.397,12.537,6.163,4.141,13.093,15.511,33.14,10.757,26.791,6.046,14.419,3.139,4.208,0.746,10.233,18.513,0.553,6.72,14.72,0.457,69.534,,,,,,,0.56,0.358,0.264,104.9,,16.8,0.181,,,,,70.14704,0.367
763,2045,College,opponent,51,24,41,200.609,76.243,28.392,58.685,0.539,6.512,19.318,0.337,21.879,39.365,0.556,12.951,18.414,0.703,8.61,26.66,35.27,12.658,6.317,3.828,14.073,16.244,27.926,9.885,31.56,6.269,15.781,2.927,4.266,0.686,12.831,22.22,0.577,6.098,12.878,0.474,72.251,,,,,,,0.571,0.329,0.314,105.5,,17.4,0.221,,,,,72.98672,0.414
763,2046,College,opponent,51,35,41,200.609,83.56,31.805,61.123,0.575,6.632,17.487,0.379,25.17,43.634,0.577,13.316,18.927,0.704,8.511,27.05,35.561,14.318,8.291,2.879,10.925,14.245,92.928,8.992,37.56,8.318,15.583,4.049,5.487,0.738,14.707,24.145,0.609,6.392,14.0,0.457,71.863,,,,,,,0.602,0.286,0.31,116.3,,13.6,0.218,,,,,72.62196,0.449
764,2044,College,opponent,23,14,42,200.0,81.12,29.977,65.904,0.529,9.763,26.238,0.372,20.214,39.666,0.51,11.403,16.357,0.697,8.904,25.907,34.811,14.428,5.641,2.906,15.547,17.239,-61.189,11.448,27.571,6.333,14.666,3.072,4.524,0.679,10.714,20.071,0.534,6.427,15.071,0.426,79.743,,,,,,,0.555,0.398,0.248,101.7,,17.5,0.173,,,,,80.39836,0.34
764,2045,College,opponent,11,14,43,200.581,84.465,31.28,68.093,0.537,10.58,26.79,0.395,20.697,41.303,0.501,11.325,15.489,0.731,8.768,28.675,37.443,15.933,5.653,4.023,15.953,17.884,-38.489,11.566,27.86,8.163,14.091,3.0,4.325,0.694,10.907,21.256,0.513,6.767,15.722,0.43,82.096,,,,,,,0.564,0.393,0.227,102.9,,17.6,0.166,,,,,82.71272,0.33
764,2046,College,opponent,11,19,43,201.162,87.65,31.954,67.256,0.542,9.023,24.929,0.362,22.931,42.325,0.542,14.721,19.765,0.745,10.095,30.439,40.534,15.816,5.325,4.118,15.674,17.558,5.116,10.534,32.419,7.72,17.185,3.325,4.534,0.733,12.815,22.512,0.569,6.721,15.279,0.44,81.533,,,,,,,0.577,0.371,0.294,107.5,,17.1,0.219,,,,,82.3222,0.37
765,2044,College,opponent,51,23,41,200.0,74.022,27.609,55.828,0.545,5.658,15.049,0.376,21.952,40.78,0.538,13.146,18.123,0.725,7.293,23.365,30.658,12.78,8.122,1.633,13.537,14.756,13.169,9.171,32.34,6.804,15.048,3.367,4.611,0.73,12.805,22.537,0.568,5.78,13.634,0.424,70.045,,,,,,,0.58,0.27,0.325,105.7,,17.5,0.235,,,,,70.77104,0.437
765,2045,College,opponent,51,29,42,200.0,78.857,29.905,59.689,0.555,6.404,17.643,0.363,23.499,42.046,0.559,12.643,18.477,0.684,7.739,25.307,33.046,13.454,7.833,2.928,11.739,14.431,49.286,9.362,34.474,8.355,15.712,3.358,4.644,0.723,13.879,23.596,0.588,6.263,13.81,0.454,71.821,,,,,,,0.581,0.296,0.31,109.8,,14.8,0.212,,,,,72.55796,0.437
765,2046,College,opponent,51,26,41,201.219,81.879,30.976,61.073,0.566,7.146,18.561,0.385,23.83,42.514,0.561,12.782,18.731,0.682,8.561,25.879,34.44,13.879,7.099,3.415,11.512,14.831,50.367,9.659,35.415,7.951,14.488,3.951,5.122,0.771,13.707,23.002,0.596,6.122,14.392,0.425,72.267,,,,,,,0.591,0.304,0.307,113.3,,14.2,0.209,,,,,73.01488,0.433
766,2044,College,opponent,3,11,46,201.087,91.587,34.348,71.545,0.537,8.196,22.478,0.365,26.151,49.064,0.533,14.696,19.979,0.736,8.35,29.193,37.543,16.849,4.632,4.653,16.804,19.544,-71.415,9.476,40.002,7.283,17.632,3.782,4.826,0.784,16.172,29.455,0.549,6.153,14.784,0.416,88.788,,,,,,,0.57,0.314,0.279,103.2,,17.3,0.205,,,,,89.58892,0.437
766,2045,College,opponent,1,24,41,201.219,97.34,35.926,71.977,0.561,8.977,22.584,0.397,26.95,49.391,0.546,16.513,22.34,0.739,10.487,31.903,42.39,17.999,5.706,5.022,16.341,18.583,6.34,9.377,40.731,9.146,17.951,3.487,4.853,0.719,16.877,30.146,0.56,6.586,14.389,0.458,87.656,,,,,,,0.595,0.314,0.31,111.0,,16.6,0.229,,,,,88.5542,0.418
766,2046,College,opponent,3,25,41,200.0,81.34,29.367,62.023,0.526,6.537,19.218,0.34,22.829,42.805,0.533,16.073,21.732,0.74,8.708,25.902,34.61,13.88,8.146,4.172,12.976,15.024,20.734,8.991,35.024,8.757,17.05,4.025,5.511,0.73,13.489,24.757,0.545,5.317,12.537,0.424,75.863,,,,,,,0.568,0.31,0.35,107.2,,15.3,0.259,,,,,76.72236,0.431
767,2044,College,opponent,48,20,42,200.0,75.811,27.976,59.763,0.531,7.547,21.142,0.357,20.428,38.62,0.529,12.31,17.952,0.686,8.213,25.62,33.833,12.999,5.835,3.643,13.572,15.355,0.596,10.1,29.477,5.976,15.522,2.668,3.595,0.742,12.048,21.954,0.549,5.69,13.071,0.435,73.018,,,,,,,0.56,0.354,0.3,103.8,,16.7,0.206,,,,,73.73896,0.389
767,2045,College,opponent,48,22,42,200.595,78.715,29.62,60.811,0.543,6.786,19.572,0.347,22.836,41.24,0.554,12.689,18.644,0.681,8.666,28.455,37.121,13.93,5.642,3.453,14.642,16.047,7.858,9.386,34.332,6.594,15.977,3.381,4.382,0.772,13.786,24.573,0.561,5.666,12.285,0.461,74.988,,,,,,,0.57,0.322,0.307,105.0,,17.5,0.209,,,,,75.73612,0.436
767,2046,College,opponent,48,21,41,200.0,79.709,30.489,61.828,0.549,6.854,18.707,0.366,23.633,43.123,0.548,11.879,17.462,0.68,7.343,28.17,35.513,14.022,4.731,3.121,12.803,15.439,7.441,9.504,35.415,6.22,15.342,3.246,4.487,0.723,14.462,25.124,0.576,5.927,13.511,0.439,74.973,,,,,,,0.573,0.303,0.282,106.3,,15.6,0.192,,,,,75.66976,0.444
768,2044,College,opponent,51,16,44,200.568,75.046,27.933,61.34,0.507,6.363,18.863,0.337,21.567,42.478,0.508,12.82,18.181,0.705,9.274,25.34,34.614,12.93,4.932,3.136,12.956,15.5,-34.432,9.146,33.364,6.159,15.477,2.453,3.682,0.666,14.228,25.206,0.564,4.886,13.592,0.359,73.017,,,,,,,0.541,0.308,0.296,102.8,,15.7,0.209,,,,,73.74888,0.445
768,2045,College,opponent,25,37,41,200.0,83.635,31.316,62.366,0.556,6.708,18.634,0.36,24.611,43.733,0.563,14.294,19.635,0.728,9.439,24.194,33.633,13.22,9.781,3.34,8.22,13.633,116.707,9.073,36.586,7.902,16.122,3.83,5.146,0.744,14.462,24.244,0.597,6.316,14.341,0.44,69.778,,,,,,,0.589,0.299,0.315,119.9,,10.4,0.229,,,,,70.5718,0.437
768,2046,College,opponent,51,29,42,202.382,81.759,30.191,62.738,0.533,6.476,18.43,0.351,23.714,44.311,0.535,14.903,20.571,0.724,8.5,24.978,33.478,12.906,7.667,2.501,9.81,14.618,36.071,9.238,34.904,8.237,16.499,4.308,6.165,0.699,13.144,23.525,0.559,6.261,14.621,0.428,73.097,,,,,,,0.569,0.294,0.328,111.9,,12.0,0.238,,,,,73.92208,0.427
769,2044,College,opponent,1,19,41,200.0,70.072,26.635,55.95,0.531,6.122,18.584,0.329,20.513,37.366,0.549,10.683,15.243,0.701,6.341,22.489,28.83,12.952,8.512,2.829,15.634,15.659,-17.318,9.85,28.633,6.73,14.294,3.268,4.462,0.732,11.024,19.097,0.577,6.196,13.805,0.449,71.946,,,,,,,0.559,0.332,0.272,97.4,,20.0,0.191,,,,,72.55964,0.409
769,2045,College,opponent,1,11,45,201.111,70.8,26.421,56.135,0.527,6.312,17.445,0.362,20.112,38.688,0.52,11.645,16.111,0.723,4.823,23.577,28.4,14.311,7.202,3.157,16.244,16.31,-68.443,9.765,29.245,7.69,14.311,3.157,4.466,0.707,11.468,22.044,0.52,5.49,12.178,0.451,74.642,,,,,,,0.56,0.311,0.287,94.9,,20.4,0.207,,,,,75.28928,0.413
769,2046,College,opponent,1,13,46,201.63,73.958,27.543,58.045,0.533,6.848,18.412,0.372,20.696,39.631,0.522,12.022,16.824,0.715,6.196,25.108,31.304,14.348,7.197,3.0,16.132,15.741,-45.871,9.651,31.303,7.956,14.739,3.175,5.044,0.629,12.458,23.001,0.542,5.044,11.588,0.435,75.383,,,,,,,0.565,0.317,0.29,98.1,,19.8,0.207,,,,,76.05652,0.423
770,2044,College,opponent,52,30,41,200.609,82.707,30.952,60.829,0.568,7.22,18.952,0.381,23.731,41.879,0.567,13.584,19.123,0.71,7.805,25.926,33.731,13.367,7.025,2.828,11.122,15.705,58.415,9.553,35.464,6.851,15.88,4.074,5.391,0.756,13.659,23.074,0.592,6.001,13.415,0.447,72.559,,,,,,,0.597,0.312,0.314,114.0,,13.8,0.223,,,,,73.32504,0.429
770,2045,College,opponent,52,14,43,202.326,74.699,28.745,62.208,0.518,7.0,20.374,0.344,21.742,41.834,0.52,10.209,15.814,0.646,8.117,25.954,34.071,13.302,5.349,3.653,13.535,15.394,-30.698,9.464,32.698,7.28,13.652,2.978,3.929,0.758,13.349,23.954,0.557,5.395,13.954,0.387,74.582,,,,,,,0.54,0.328,0.254,100.2,,16.4,0.164,,,,,75.21672,0.438
770,2046,College,opponent,26,20,42,200.0,80.928,29.953,61.881,0.549,8.048,21.047,0.382,21.904,40.835,0.536,12.975,18.452,0.703,8.307,25.647,33.954,14.334,5.833,3.479,14.402,16.071,-22.382,10.2,31.953,8.263,16.046,3.046,4.357,0.699,12.905,22.882,0.564,5.927,13.594,0.436,76.101,,,,,,,0.578,0.34,0.298,106.3,,17.1,0.21,,,,,76.83296,0.395
771,2044,College,opponent,25,26,41,201.219,82.658,30.585,63.488,0.536,6.878,19.659,0.35,23.707,43.828,0.541,14.612,20.855,0.701,8.512,25.561,34.073,14.366,8.267,2.22,10.464,14.66,55.73,8.933,36.39,6.756,17.048,3.44,5.34,0.644,14.731,25.146,0.586,5.512,13.341,0.413,74.61,,,,,,,0.569,0.31,0.328,110.8,,12.6,0.23,,,,,75.4504,0.44
771,2045,College,opponent,50,20,41,201.828,75.609,28.438,60.245,0.531,7.073,19.123,0.37,21.365,41.122,0.52,11.66,16.635,0.701,8.074,24.853,32.927,13.586,5.9,3.197,12.804,15.415,7.073,10.014,30.293,7.002,15.171,2.489,3.804,0.654,12.635,24.001,0.526,6.219,13.317,0.467,72.295,,,,,,,0.56,0.317,0.276,104.6,,15.9,0.194,,,,,72.9598,0.401
771,2046,College,opponent,50,24,41,201.219,81.611,29.583,63.464,0.522,7.052,19.586,0.36,22.536,43.878,0.514,15.388,21.563,0.714,9.808,25.703,35.511,12.805,7.121,3.025,11.317,14.318,28.172,9.88,32.487,7.39,17.197,3.536,4.732,0.747,12.71,23.902,0.532,6.293,15.244,0.413,74.466,,,,,,,0.559,0.309,0.34,109.6,,13.4,0.242,,,,,75.32324,0.398
772,2044,College,opponent,49,11,44,201.137,71.386,26.568,58.953,0.507,6.66,19.387,0.344,19.907,39.567,0.503,11.591,16.59,0.699,7.592,26.065,33.657,12.137,5.16,2.956,15.614,16.18,-58.861,9.624,29.772,6.386,14.955,3.362,4.887,0.688,11.522,20.976,0.549,5.023,13.703,0.367,74.28,,,,,,,0.539,0.329,0.281,96.1,,19.1,0.197,,,,,74.9382,0.417
772,2045,College,opponent,24,34,41,200.0,81.659,29.611,64.317,0.522,7.976,22.317,0.357,21.636,42.0,0.515,14.462,20.315,0.712,11.219,29.975,41.194,12.513,6.977,3.512,11.949,14.487,78.78,10.082,31.024,8.439,17.097,3.903,5.805,0.672,11.61,21.246,0.546,6.121,14.95,0.409,73.979,,,,,,,0.557,0.347,0.316,110.4,,14.0,0.225,,,,,74.7982,0.38
772,2046,College,opponent,48,19,41,202.44,80.051,30.34,64.56,0.525,7.12,21.391,0.333,23.221,43.171,0.538,12.244,17.538,0.698,9.902,29.56,39.462,13.828,4.976,4.342,13.316,15.536,7.196,9.8,33.365,6.879,15.781,3.392,4.635,0.732,13.269,22.853,0.581,6.535,15.683,0.417,75.696,,,,,,,0.554,0.331,0.272,105.8,,15.6,0.19,,,,,76.39224,0.417
773,2044,College,opponent,48,22,43,200.0,75.14,28.21,59.72,0.531,6.954,19.185,0.362,21.257,40.534,0.524,11.768,17.002,0.692,9.299,24.793,34.092,13.303,5.952,3.395,14.209,15.84,-1.513,9.825,30.885,6.908,15.44,2.651,3.952,0.671,12.767,22.606,0.565,5.813,13.976,0.416,72.11,,,,,,,0.559,0.321,0.285,104.2,,17.5,0.197,,,,,72.79096,0.411
773,2045,College,opponent,48,26,41,203.66,74.146,28.196,55.951,0.546,4.757,14.196,0.335,23.44,41.758,0.561,12.999,18.586,0.699,8.293,25.367,33.66,13.681,6.342,3.537,13.048,14.489,31.464,8.15,36.097,6.145,15.853,3.0,4.316,0.695,14.977,25.268,0.593,5.389,12.171,0.443,68.89,,,,,,,0.578,0.254,0.332,107.6,,16.9,0.232,,,,,69.62728,0.487
773,2046,College,opponent,48,22,41,200.609,74.978,28.512,59.852,0.53,6.39,17.366,0.368,22.123,42.488,0.521,11.561,17.074,0.677,8.218,24.344,32.562,12.903,6.125,2.952,12.635,14.001,-6.949,9.097,33.758,7.024,15.414,3.243,4.999,0.649,13.634,24.438,0.558,5.242,13.049,0.402,71.784,,,,,,,0.557,0.29,0.285,104.4,,15.8,0.193,,,,,72.46452,0.45
774,2044,College,opponent,50,22,43,200.0,71.442,26.418,55.744,0.521,5.28,15.792,0.334,21.139,39.952,0.529,13.325,19.185,0.695,6.978,25.694,32.672,11.814,6.396,2.838,12.488,15.047,8.838,8.834,31.394,6.209,15.674,3.511,4.627,0.759,12.162,21.721,0.56,5.442,13.606,0.4,69.702,,,,,,,0.557,0.283,0.344,102.5,,16.3,0.239,,,,,70.4628,0.439
774,2045,College,opponent,50,22,42,201.19,71.668,26.596,56.62,0.521,5.808,16.12,0.36,20.786,40.502,0.513,12.666,18.19,0.696,7.881,25.12,33.001,12.714,6.525,2.333,12.832,14.095,6.784,9.192,30.573,6.31,15.954,3.478,4.856,0.716,11.809,22.262,0.53,5.5,13.381,0.411,69.58,,,,,,,0.555,0.285,0.321,103.0,,16.6,0.224,,,,,70.3022,0.427
774,2046,College,opponent,50,9,41,201.219,65.195,23.977,54.949,0.488,5.709,17.145,0.333,18.268,37.805,0.483,11.537,16.413,0.703,8.025,24.096,32.121,10.659,5.903,2.707,16.439,16.0,-62.925,9.488,28.146,6.462,15.0,2.879,4.073,0.707,11.171,21.804,0.512,4.195,11.928,0.352,70.588,,,,,,,0.524,0.312,0.299,92.4,,20.9,0.21,,,,,71.24124,0.432
775,2044,College,opponent,53,8,46,200.0,64.956,24.242,55.652,0.491,6.151,18.108,0.34,18.089,37.544,0.482,10.327,14.934,0.692,6.479,22.304,28.783,11.393,5.781,2.935,15.717,15.368,-77.715,10.324,24.828,6.393,14.456,2.675,4.11,0.651,9.695,19.412,0.499,5.673,14.022,0.405,71.459,,,,,,,0.522,0.325,0.268,90.9,,20.2,0.186,,,,,72.05832,0.382
775,2045,College,opponent,26,15,44,201.136,73.226,26.864,58.772,0.512,6.453,19.25,0.335,20.41,39.521,0.516,13.044,18.092,0.721,7.181,24.502,31.683,12.681,6.297,3.476,14.932,15.818,-34.885,9.965,29.545,6.272,15.385,2.613,4.0,0.653,12.136,23.047,0.527,5.635,12.477,0.452,74.478,,,,,,,0.549,0.328,0.308,98.3,,18.3,0.222,,,,,75.20716,0.403
775,2046,College,opponent,26,25,41,200.0,79.171,29.22,59.22,0.549,6.562,18.512,0.354,22.659,40.706,0.557,14.172,19.928,0.711,9.49,23.656,33.146,13.682,7.632,3.219,13.145,15.002,37.559,9.012,35.024,6.219,15.855,3.294,4.658,0.707,14.22,23.854,0.596,5.146,12.195,0.422,71.65,,,,,,,0.582,0.313,0.337,110.5,,16.2,0.239,,,,,72.44044,0.442
776,2044,College,opponent,12,13,47,202.128,73.573,27.573,61.976,0.504,7.297,21.637,0.337,20.28,40.339,0.503,11.127,16.212,0.686,7.873,26.66,34.533,13.192,5.917,2.701,16.255,16.257,-60.637,10.095,29.276,7.703,14.043,2.937,4.254,0.69,11.701,22.615,0.517,5.64,13.469,0.419,77.504,,,,,,,0.532,0.349,0.262,94.9,,19.0,0.18,,,,,78.13976,0.398
776,2045,College,opponent,12,16,43,201.161,73.955,27.394,59.488,0.522,7.301,21.535,0.339,20.094,37.954,0.529,11.86,16.534,0.717,7.463,24.539,32.002,13.628,7.372,3.164,15.141,16.002,-23.604,10.111,29.908,6.557,14.886,2.791,3.836,0.728,12.164,22.651,0.537,5.14,11.465,0.448,74.437,,,,,,,0.554,0.362,0.278,99.4,,18.5,0.199,,,,,75.10232,0.404
776,2046,College,opponent,12,16,45,201.665,75.931,27.757,62.179,0.515,8.489,23.822,0.356,19.268,38.355,0.502,11.934,16.777,0.711,7.222,27.445,34.667,13.334,5.801,3.399,15.466,15.956,-36.445,10.991,27.377,7.355,15.022,2.955,4.442,0.665,10.733,20.4,0.526,5.577,13.512,0.413,77.805,,,,,,,0.546,0.383,0.27,97.6,,18.2,0.192,,,,,78.47596,0.361
777,2044,College,opponent,49,26,41,200.61,75.511,27.927,60.098,0.528,7.659,22.146,0.346,20.27,37.951,0.534,11.999,16.609,0.722,9.172,24.656,33.828,12.342,8.049,3.365,12.977,14.609,50.61,10.07,30.683,7.098,14.561,3.34,4.539,0.736,11.975,20.61,0.581,4.927,12.805,0.385,71.209,,,,,,,0.56,0.368,0.276,106.0,,16.1,0.2,,,,,71.87532,0.406
777,2045,College,opponent,49,33,41,200.0,73.538,26.926,56.512,0.544,7.657,20.829,0.368,19.268,35.684,0.54,12.024,18.098,0.664,8.683,24.489,33.172,12.658,8.001,2.194,11.196,13.124,59.39,10.457,27.999,7.439,15.487,3.243,4.122,0.787,10.732,20.0,0.537,5.269,11.56,0.456,66.986,,,,,,,0.57,0.369,0.32,109.8,,14.8,0.213,,,,,67.71204,0.381
777,2046,College,opponent,49,32,41,201.829,70.902,26.61,56.951,0.525,6.609,18.66,0.354,19.998,38.293,0.522,11.075,16.172,0.685,8.34,23.538,31.878,11.977,8.903,2.318,9.853,11.684,68.902,10.26,27.513,7.317,14.438,3.147,4.56,0.69,10.61,19.732,0.538,6.245,14.0,0.446,65.578,,,,,,,0.553,0.328,0.284,108.1,,13.3,0.194,,,,,66.22656,0.388
778,2044,College,opponent,48,28,41,201.219,84.537,31.584,62.073,0.575,8.244,20.853,0.395,23.343,41.22,0.566,13.122,19.121,0.686,7.634,27.268,34.902,13.902,7.024,2.634,12.513,14.856,45.734,10.133,33.416,8.635,16.658,4.074,5.416,0.752,12.635,21.414,0.59,6.636,14.39,0.461,75.363,,,,,,,0.6,0.336,0.308,112.2,,15.1,0.211,,,,,76.13008,0.395
778,2045,College,opponent,48,25,41,200.0,79.878,29.414,60.609,0.541,6.78,18.514,0.366,22.633,42.099,0.538,14.267,20.805,0.686,8.78,27.27,36.05,12.829,7.22,3.659,11.952,14.877,46.705,9.257,33.756,7.293,16.244,3.901,5.146,0.758,12.975,22.194,0.585,5.756,14.756,0.39,72.945,,,,,,,0.572,0.305,0.343,109.5,,14.6,0.235,,,,,73.7674,0.423
778,2046,College,opponent,48,22,42,200.0,66.857,25.143,53.784,0.527,6.381,18.332,0.348,18.763,35.452,0.529,10.193,15.333,0.665,7.168,22.379,29.547,11.668,6.38,2.833,12.738,15.906,4.168,10.405,25.572,6.333,13.927,2.88,4.333,0.665,9.905,17.475,0.567,5.975,13.643,0.438,66.1,,,,,,,0.552,0.341,0.285,101.1,,17.4,0.19,,,,,66.71384,0.382
779,2044,College,opponent,6,12,45,201.111,73.911,27.155,59.201,0.516,6.844,19.953,0.343,20.31,39.243,0.518,12.754,18.199,0.701,5.954,25.359,31.313,14.58,6.157,3.134,17.89,17.69,-89.222,9.516,31.733,7.757,15.735,2.868,4.042,0.71,12.978,23.845,0.544,4.445,11.356,0.391,79.14,,,,,,,0.55,0.337,0.307,93.4,,21.0,0.215,,,,,79.87252,0.429
779,2045,College,opponent,6,11,46,201.628,76.717,28.871,60.39,0.526,5.739,16.893,0.34,23.129,43.5,0.532,13.239,18.587,0.712,6.48,26.391,32.871,14.587,5.957,3.651,16.282,17.174,-53.044,8.532,35.956,7.413,16.066,3.305,4.52,0.731,14.675,26.716,0.549,5.152,12.26,0.42,78.374,,,,,,,0.559,0.28,0.308,97.9,,19.2,0.219,,,,,79.11376,0.469
779,2046,College,opponent,3,20,41,201.22,81.34,30.341,62.56,0.538,6.586,18.757,0.351,23.756,43.804,0.542,14.073,19.878,0.708,7.243,27.587,34.83,15.147,6.706,4.341,14.415,16.951,2.074,8.449,38.733,7.415,16.926,3.318,4.512,0.735,16.05,27.927,0.575,4.388,11.365,0.386,78.481,,,,,,,0.57,0.3,0.318,103.6,,16.8,0.225,,,,,79.27344,0.476
